B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
9.917160e+002	2.211000e+004		6.922660e+002	2.743333e+003		5.362160e+002	1.962222e+003		2.927160e+002	1.263333e+003		
9.907160e+002	2.151000e+004		6.922160e+002	2.886667e+003		5.361660e+002	2.073333e+003		2.926660e+002	1.310000e+003		
9.897160e+002	2.223000e+004		6.921660e+002	2.800000e+003		5.361160e+002	2.048889e+003		2.926160e+002	1.280000e+003		
9.887160e+002	2.141000e+004		6.921160e+002	2.893333e+003		5.360660e+002	2.004444e+003		2.925660e+002	1.270000e+003		
9.877160e+002	2.154000e+004		6.920660e+002	2.946667e+003		5.360160e+002	2.028889e+003		2.925160e+002	1.423333e+003		
9.867160e+002	2.191000e+004		6.920160e+002	2.986667e+003		5.359660e+002	1.975556e+003		2.924660e+002	1.280000e+003		
9.857160e+002	2.242000e+004		6.919660e+002	3.053333e+003		5.359160e+002	2.031111e+003		2.924160e+002	1.423333e+003		
9.847160e+002	2.190000e+004		6.919160e+002	2.950000e+003		5.358660e+002	2.093333e+003		2.923660e+002	1.460000e+003		
9.837160e+002	2.230000e+004		6.918660e+002	3.086667e+003		5.358160e+002	2.195556e+003		2.923160e+002	1.530000e+003		
9.827160e+002	2.290000e+004		6.918160e+002	3.076667e+003		5.357660e+002	2.208889e+003		2.922660e+002	1.500000e+003		
9.817160e+002	2.299000e+004		6.917660e+002	3.113333e+003		5.357160e+002	2.073333e+003		2.922160e+002	1.546667e+003		
9.807160e+002	2.312000e+004		6.917160e+002	3.110000e+003		5.356660e+002	2.235556e+003		2.921660e+002	1.673333e+003		
9.797160e+002	2.271000e+004		6.916660e+002	3.093333e+003		5.356160e+002	2.271111e+003		2.921160e+002	1.590000e+003		
9.787160e+002	2.357000e+004		6.916160e+002	3.113333e+003		5.355660e+002	2.235556e+003		2.920660e+002	1.723333e+003		
9.777160e+002	2.347000e+004		6.915660e+002	3.263333e+003		5.355160e+002	2.115556e+003		2.920160e+002	1.733333e+003		
9.767160e+002	2.368000e+004		6.915160e+002	3.230000e+003		5.354660e+002	2.197778e+003		2.919660e+002	1.800000e+003		
9.757160e+002	2.398000e+004		6.914660e+002	3.343333e+003		5.354160e+002	2.262222e+003		2.919160e+002	1.850000e+003		
9.747160e+002	2.385000e+004		6.914160e+002	3.236667e+003		5.353660e+002	2.346667e+003		2.918660e+002	1.923333e+003		
9.737160e+002	2.293000e+004		6.913660e+002	3.396667e+003		5.353160e+002	2.257778e+003		2.918160e+002	1.983333e+003		
9.727160e+002	2.327000e+004		6.913160e+002	3.403333e+003		5.352660e+002	2.462222e+003		2.917660e+002	1.973333e+003		
9.717160e+002	2.297000e+004		6.912660e+002	3.320000e+003		5.352160e+002	2.451111e+003		2.917160e+002	2.140000e+003		
9.707160e+002	2.251000e+004		6.912160e+002	3.456667e+003		5.351660e+002	2.322222e+003		2.916660e+002	2.113333e+003		
9.697160e+002	2.158000e+004		6.911660e+002	3.286667e+003		5.351160e+002	2.444444e+003		2.916160e+002	2.133333e+003		
9.687160e+002	2.184000e+004		6.911160e+002	3.416667e+003		5.350660e+002	2.480000e+003		2.915660e+002	2.163333e+003		
9.677160e+002	2.099000e+004		6.910660e+002	3.630000e+003		5.350160e+002	2.588889e+003		2.915160e+002	2.273333e+003		
9.667160e+002	2.130000e+004		6.910160e+002	3.800000e+003		5.349660e+002	2.557778e+003		2.914660e+002	2.320000e+003		
9.657160e+002	2.098000e+004		6.909660e+002	3.820000e+003		5.349160e+002	2.511111e+003		2.914160e+002	2.270000e+003		
9.647160e+002	2.089000e+004		6.909160e+002	4.066667e+003		5.348660e+002	2.555556e+003		2.913660e+002	2.370000e+003		
9.637160e+002	2.158000e+004		6.908660e+002	3.900000e+003		5.348160e+002	2.615556e+003		2.913160e+002	2.463333e+003		
9.627160e+002	2.115000e+004		6.908160e+002	4.056667e+003		5.347660e+002	2.735556e+003		2.912660e+002	2.426667e+003		
9.617160e+002	2.054000e+004		6.907660e+002	4.236667e+003		5.347160e+002	2.900000e+003		2.912160e+002	2.520000e+003		
9.607160e+002	2.031000e+004		6.907160e+002	4.466667e+003		5.346660e+002	2.864444e+003		2.911660e+002	2.603333e+003		
9.597160e+002	2.085000e+004		6.906660e+002	4.393333e+003		5.346160e+002	2.957778e+003		2.911160e+002	2.656667e+003		
9.587160e+002	2.028000e+004		6.906160e+002	4.583333e+003		5.345660e+002	3.013333e+003		2.910660e+002	2.613333e+003		
9.577160e+002	2.080000e+004		6.905660e+002	4.970000e+003		5.345160e+002	3.102222e+003		2.910160e+002	2.756667e+003		
9.567160e+002	2.086000e+004		6.905160e+002	4.993333e+003		5.344660e+002	3.115556e+003		2.909660e+002	2.833333e+003		
9.557160e+002	2.061000e+004		6.904660e+002	5.243333e+003		5.344160e+002	3.208889e+003		2.909160e+002	3.043333e+003		
9.547160e+002	2.038000e+004		6.904160e+002	5.430000e+003		5.343660e+002	3.357778e+003		2.908660e+002	3.283333e+003		
9.537160e+002	2.073000e+004		6.903660e+002	5.586667e+003		5.343160e+002	3.328889e+003		2.908160e+002	3.283333e+003		
9.527160e+002	2.102000e+004		6.903160e+002	6.023333e+003		5.342660e+002	3.551111e+003		2.907660e+002	3.243333e+003		
9.517160e+002	2.094000e+004		6.902660e+002	6.220000e+003		5.342160e+002	3.655556e+003		2.907160e+002	3.546667e+003		
9.507160e+002	2.119000e+004		6.902160e+002	6.370000e+003		5.341660e+002	3.748889e+003		2.906660e+002	3.670000e+003		
9.497160e+002	2.097000e+004		6.901660e+002	6.646667e+003		5.341160e+002	3.982222e+003		2.906160e+002	3.710000e+003		
9.487160e+002	2.105000e+004		6.901160e+002	7.143333e+003		5.340660e+002	3.855556e+003		2.905660e+002	3.860000e+003		
9.477160e+002	2.046000e+004		6.900660e+002	7.383333e+003		5.340160e+002	3.955556e+003		2.905160e+002	4.223333e+003		
9.467160e+002	2.042000e+004		6.900160e+002	7.910000e+003		5.339660e+002	4.166667e+003		2.904660e+002	4.256667e+003		
9.457160e+002	2.064000e+004		6.899660e+002	8.506667e+003		5.339160e+002	4.257778e+003		2.904160e+002	4.270000e+003		
9.447160e+002	2.015000e+004		6.899160e+002	8.893333e+003		5.338660e+002	4.500000e+003		2.903660e+002	4.740000e+003		
9.437160e+002	2.122000e+004		6.898660e+002	9.250000e+003		5.338160e+002	4.431111e+003		2.903160e+002	5.113333e+003		
9.427160e+002	2.130000e+004		6.898160e+002	9.830000e+003		5.337660e+002	4.400000e+003		2.902660e+002	5.436667e+003		
9.417160e+002	2.138000e+004		6.897660e+002	1.052333e+004		5.337160e+002	4.702222e+003		2.902160e+002	5.816667e+003		
9.407160e+002	2.114000e+004		6.897160e+002	1.077333e+004		5.336660e+002	4.802222e+003		2.901660e+002	6.020000e+003		
9.397160e+002	2.162000e+004		6.896660e+002	1.151333e+004		5.336160e+002	4.957778e+003		2.901160e+002	6.786667e+003		
9.387160e+002	2.055000e+004		6.896160e+002	1.251667e+004		5.335660e+002	5.133333e+003		2.900660e+002	7.230000e+003		
9.377160e+002	2.085000e+004		6.895660e+002	1.262667e+004		5.335160e+002	5.293333e+003		2.900160e+002	7.490000e+003		
9.367160e+002	2.055000e+004		6.895160e+002	1.368333e+004		5.334660e+002	5.431111e+003		2.899660e+002	7.883333e+003		
9.357160e+002	2.027000e+004		6.894660e+002	1.450667e+004		5.334160e+002	5.820000e+003		2.899160e+002	8.380000e+003		
9.347160e+002	2.063000e+004		6.894160e+002	1.549333e+004		5.333660e+002	5.797778e+003		2.898660e+002	8.600000e+003		
9.337160e+002	2.077000e+004		6.893660e+002	1.620000e+004		5.333160e+002	5.915556e+003		2.898160e+002	8.910000e+003		
9.327160e+002	2.074000e+004		6.893160e+002	1.681000e+004		5.332660e+002	5.788889e+003		2.897660e+002	9.036667e+003		
9.317160e+002	2.073000e+004		6.892660e+002	1.761333e+004		5.332160e+002	5.971111e+003		2.897160e+002	9.406667e+003		
9.307160e+002	2.124000e+004		6.892160e+002	1.876333e+004		5.331660e+002	6.042222e+003		2.896660e+002	9.733333e+003		
9.297160e+002	2.124000e+004		6.891660e+002	1.976333e+004		5.331160e+002	6.217778e+003		2.896160e+002	1.015333e+004		
9.287160e+002	2.098000e+004		6.891160e+002	2.093667e+004		5.330660e+002	6.308889e+003		2.895660e+002	1.025667e+004		
9.277160e+002	2.135000e+004		6.890660e+002	2.177667e+004		5.330160e+002	6.626667e+003		2.895160e+002	1.021333e+004		
9.267160e+002	2.076000e+004		6.890160e+002	2.276667e+004		5.329660e+002	6.528889e+003		2.894660e+002	1.040667e+004		
9.257160e+002	2.076000e+004		6.889660e+002	2.398667e+004		5.329160e+002	6.460000e+003		2.894160e+002	1.038000e+004		
9.247160e+002	2.041000e+004		6.889160e+002	2.524667e+004		5.328660e+002	6.797778e+003		2.893660e+002	1.026000e+004		
9.237160e+002	2.098000e+004		6.888660e+002	2.579000e+004		5.328160e+002	6.942222e+003		2.893160e+002	1.009000e+004		
9.227160e+002	2.064000e+004		6.888160e+002	2.649000e+004		5.327660e+002	6.862222e+003		2.892660e+002	1.000333e+004		
9.217160e+002	2.078000e+004		6.887660e+002	2.809000e+004		5.327160e+002	6.937778e+003		2.892160e+002	9.730000e+003		
9.207160e+002	2.086000e+004		6.887160e+002	2.906667e+004		5.326660e+002	7.184444e+003		2.891660e+002	9.206667e+003		
9.197160e+002	2.072000e+004		6.886660e+002	2.960333e+004		5.326160e+002	7.211111e+003		2.891160e+002	9.116667e+003		
9.187160e+002	2.094000e+004		6.886160e+002	3.034333e+004		5.325660e+002	6.975556e+003		2.890660e+002	8.536667e+003		
9.177160e+002	2.105000e+004		6.885660e+002	3.125667e+004		5.325160e+002	7.208889e+003		2.890160e+002	7.900000e+003		
9.167160e+002	2.106000e+004		6.885160e+002	3.148333e+004		5.324660e+002	7.262222e+003		2.889660e+002	7.466667e+003		
9.157160e+002	2.094000e+004		6.884660e+002	3.184667e+004		5.324160e+002	7.353333e+003		2.889160e+002	7.306667e+003		
9.147160e+002	2.143000e+004		6.884160e+002	3.205000e+004		5.323660e+002	7.511111e+003		2.888660e+002	7.003333e+003		
9.137160e+002	2.142000e+004		6.883660e+002	3.299667e+004		5.323160e+002	7.755556e+003		2.888160e+002	6.426667e+003		
9.127160e+002	2.102000e+004		6.883160e+002	3.300667e+004		5.322660e+002	7.851111e+003		2.887660e+002	6.023333e+003		
9.117160e+002	2.111000e+004		6.882660e+002	3.230667e+004		5.322160e+002	7.926667e+003		2.887160e+002	5.546667e+003		
9.107160e+002	2.154000e+004		6.882160e+002	3.236667e+004		5.321660e+002	7.802222e+003		2.886660e+002	5.400000e+003		
9.097160e+002	2.159000e+004		6.881660e+002	3.238667e+004		5.321160e+002	7.933333e+003		2.886160e+002	4.973333e+003		
9.087160e+002	2.109000e+004		6.881160e+002	3.232667e+004		5.320660e+002	7.848889e+003		2.885660e+002	4.720000e+003		
9.077160e+002	2.084000e+004		6.880660e+002	3.153333e+004		5.320160e+002	7.946667e+003		2.885160e+002	4.493333e+003		
9.067160e+002	2.121000e+004		6.880160e+002	3.098333e+004		5.319660e+002	7.875556e+003		2.884660e+002	4.143333e+003		
9.057160e+002	2.111000e+004		6.879660e+002	2.989000e+004		5.319160e+002	8.062222e+003		2.884160e+002	3.933333e+003		
9.047160e+002	2.140000e+004		6.879160e+002	2.966000e+004		5.318660e+002	7.731111e+003		2.883660e+002	3.613333e+003		
9.037160e+002	2.130000e+004		6.878660e+002	2.879000e+004		5.318160e+002	7.755556e+003		2.883160e+002	3.576667e+003		
9.027160e+002	2.110000e+004		6.878160e+002	2.762667e+004		5.317660e+002	7.924444e+003		2.882660e+002	3.253333e+003		
9.017160e+002	2.112000e+004		6.877660e+002	2.704333e+004		5.317160e+002	7.871111e+003		2.882160e+002	3.073333e+003		
9.007160e+002	2.166000e+004		6.877160e+002	2.568000e+004		5.316660e+002	7.773333e+003		2.881660e+002	3.146667e+003		
8.997160e+002	2.158000e+004		6.876660e+002	2.416000e+004		5.316160e+002	7.557778e+003		2.881160e+002	2.890000e+003		
8.987160e+002	2.128000e+004		6.876160e+002	2.280667e+004		5.315660e+002	7.444444e+003		2.880660e+002	2.906667e+003		
8.977160e+002	2.154000e+004		6.875660e+002	2.207667e+004		5.315160e+002	7.177778e+003		2.880160e+002	2.893333e+003		
8.967160e+002	2.146000e+004		6.875160e+002	2.075000e+004		5.314660e+002	7.040000e+003		2.879660e+002	2.660000e+003		
8.957160e+002	2.099000e+004		6.874660e+002	1.962333e+004		5.314160e+002	6.842222e+003		2.879160e+002	2.780000e+003		
8.947160e+002	2.128000e+004		6.874160e+002	1.831000e+004		5.313660e+002	6.624444e+003		2.878660e+002	2.570000e+003		
8.937160e+002	2.166000e+004		6.873660e+002	1.727333e+004		5.313160e+002	6.595556e+003		2.878160e+002	2.443333e+003		
8.927160e+002	2.108000e+004		6.873160e+002	1.621333e+004		5.312660e+002	6.308889e+003		2.877660e+002	2.646667e+003		
8.917160e+002	2.177000e+004		6.872660e+002	1.511000e+004		5.312160e+002	6.057778e+003		2.877160e+002	2.770000e+003		
8.907160e+002	2.151000e+004		6.872160e+002	1.415333e+004		5.311660e+002	5.833333e+003		2.876660e+002	2.773333e+003		
8.897160e+002	2.108000e+004		6.871660e+002	1.317000e+004		5.311160e+002	5.644444e+003		2.876160e+002	2.670000e+003		
