B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.049095e+003	3.376000e+004		6.954950e+002	3.943333e+003		5.394450e+002	2.715556e+003		2.959450e+002	1.283333e+003		
1.048095e+003	3.467000e+004		6.954450e+002	3.823333e+003		5.393950e+002	2.624444e+003		2.958950e+002	1.300000e+003		
1.047095e+003	3.562000e+004		6.953950e+002	3.896667e+003		5.393450e+002	2.664444e+003		2.958450e+002	1.270000e+003		
1.046095e+003	3.535000e+004		6.953450e+002	3.700000e+003		5.392950e+002	2.731111e+003		2.957950e+002	1.226667e+003		
1.045095e+003	3.431000e+004		6.952950e+002	3.730000e+003		5.392450e+002	2.622222e+003		2.957450e+002	1.210000e+003		
1.044095e+003	3.523000e+004		6.952450e+002	3.820000e+003		5.391950e+002	2.660000e+003		2.956950e+002	1.270000e+003		
1.043095e+003	3.464000e+004		6.951950e+002	3.936667e+003		5.391450e+002	2.680000e+003		2.956450e+002	1.223333e+003		
1.042095e+003	3.523000e+004		6.951450e+002	3.870000e+003		5.390950e+002	2.706667e+003		2.955950e+002	1.303333e+003		
1.041095e+003	3.549000e+004		6.950950e+002	3.940000e+003		5.390450e+002	2.748889e+003		2.955450e+002	1.253333e+003		
1.040095e+003	3.457000e+004		6.950450e+002	3.723333e+003		5.389950e+002	2.806667e+003		2.954950e+002	1.250000e+003		
1.039095e+003	3.432000e+004		6.949950e+002	3.750000e+003		5.389450e+002	2.728889e+003		2.954450e+002	1.313333e+003		
1.038095e+003	3.384000e+004		6.949450e+002	3.866667e+003		5.388950e+002	2.622222e+003		2.953950e+002	1.273333e+003		
1.037095e+003	3.390000e+004		6.948950e+002	3.793333e+003		5.388450e+002	2.660000e+003		2.953450e+002	1.136667e+003		
1.036095e+003	3.428000e+004		6.948450e+002	3.880000e+003		5.387950e+002	2.635556e+003		2.952950e+002	1.126667e+003		
1.035095e+003	3.439000e+004		6.947950e+002	3.856667e+003		5.387450e+002	2.768889e+003		2.952450e+002	1.260000e+003		
1.034095e+003	3.506000e+004		6.947450e+002	3.956667e+003		5.386950e+002	2.746667e+003		2.951950e+002	1.340000e+003		
1.033095e+003	3.599000e+004		6.946950e+002	3.996667e+003		5.386450e+002	2.711111e+003		2.951450e+002	1.223333e+003		
1.032095e+003	3.512000e+004		6.946450e+002	4.010000e+003		5.385950e+002	2.722222e+003		2.950950e+002	1.170000e+003		
1.031095e+003	3.411000e+004		6.945950e+002	3.953333e+003		5.385450e+002	2.733333e+003		2.950450e+002	1.150000e+003		
1.030095e+003	3.472000e+004		6.945450e+002	3.860000e+003		5.384950e+002	2.760000e+003		2.949950e+002	1.226667e+003		
1.029095e+003	3.471000e+004		6.944950e+002	3.833333e+003		5.384450e+002	2.675556e+003		2.949450e+002	1.176667e+003		
1.028095e+003	3.515000e+004		6.944450e+002	3.853333e+003		5.383950e+002	2.700000e+003		2.948950e+002	1.153333e+003		
1.027095e+003	3.453000e+004		6.943950e+002	3.886667e+003		5.383450e+002	2.655556e+003		2.948450e+002	1.150000e+003		
1.026095e+003	3.449000e+004		6.943450e+002	3.993333e+003		5.382950e+002	2.700000e+003		2.947950e+002	1.106667e+003		
1.025095e+003	3.493000e+004		6.942950e+002	3.940000e+003		5.382450e+002	2.768889e+003		2.947450e+002	1.220000e+003		
1.024095e+003	3.415000e+004		6.942450e+002	3.766667e+003		5.381950e+002	2.691111e+003		2.946950e+002	1.196667e+003		
1.023095e+003	3.525000e+004		6.941950e+002	3.866667e+003		5.381450e+002	2.664444e+003		2.946450e+002	1.160000e+003		
1.022095e+003	3.453000e+004		6.941450e+002	3.770000e+003		5.380950e+002	2.597778e+003		2.945950e+002	1.100000e+003		
1.021095e+003	3.459000e+004		6.940950e+002	3.876667e+003		5.380450e+002	2.626667e+003		2.945450e+002	1.233333e+003		
1.020095e+003	3.450000e+004		6.940450e+002	3.853333e+003		5.379950e+002	2.640000e+003		2.944950e+002	1.123333e+003		
1.019095e+003	3.527000e+004		6.939950e+002	3.703333e+003		5.379450e+002	2.728889e+003		2.944450e+002	1.126667e+003		
1.018095e+003	3.481000e+004		6.939450e+002	3.780000e+003		5.378950e+002	2.704444e+003		2.943950e+002	1.213333e+003		
1.017095e+003	3.569000e+004		6.938950e+002	3.766667e+003		5.378450e+002	2.693333e+003		2.943450e+002	1.180000e+003		
1.016095e+003	3.506000e+004		6.938450e+002	3.866667e+003		5.377950e+002	2.755556e+003		2.942950e+002	1.236667e+003		
1.015095e+003	3.466000e+004		6.937950e+002	3.873333e+003		5.377450e+002	2.811111e+003		2.942450e+002	1.206667e+003		
1.014095e+003	3.484000e+004		6.937450e+002	3.946667e+003		5.376950e+002	2.746667e+003		2.941950e+002	1.210000e+003		
1.013095e+003	3.533000e+004		6.936950e+002	3.913333e+003		5.376450e+002	2.777778e+003		2.941450e+002	1.243333e+003		
1.012095e+003	3.611000e+004		6.936450e+002	3.860000e+003		5.375950e+002	2.764444e+003		2.940950e+002	1.216667e+003		
1.011095e+003	3.624000e+004		6.935950e+002	3.996667e+003		5.375450e+002	2.793333e+003		2.940450e+002	1.333333e+003		
1.010095e+003	3.580000e+004		6.935450e+002	4.056667e+003		5.374950e+002	2.791111e+003		2.939950e+002	1.343333e+003		
1.009095e+003	3.575000e+004		6.934950e+002	4.030000e+003		5.374450e+002	2.835556e+003		2.939450e+002	1.270000e+003		
1.008095e+003	3.560000e+004		6.934450e+002	3.916667e+003		5.373950e+002	2.882222e+003		2.938950e+002	1.223333e+003		
1.007095e+003	3.547000e+004		6.933950e+002	4.063333e+003		5.373450e+002	2.708889e+003		2.938450e+002	1.236667e+003		
1.006095e+003	3.595000e+004		6.933450e+002	4.116667e+003		5.372950e+002	2.617778e+003		2.937950e+002	1.180000e+003		
1.005095e+003	3.551000e+004		6.932950e+002	4.050000e+003		5.372450e+002	2.697778e+003		2.937450e+002	1.306667e+003		
1.004095e+003	3.584000e+004		6.932450e+002	3.980000e+003		5.371950e+002	2.780000e+003		2.936950e+002	1.193333e+003		
1.003095e+003	3.676000e+004		6.931950e+002	4.230000e+003		5.371450e+002	2.746667e+003		2.936450e+002	1.303333e+003		
1.002095e+003	3.609000e+004		6.931450e+002	4.146667e+003		5.370950e+002	2.642222e+003		2.935950e+002	1.313333e+003		
1.001095e+003	3.571000e+004		6.930950e+002	4.083333e+003		5.370450e+002	2.762222e+003		2.935450e+002	1.276667e+003		
1.000095e+003	3.500000e+004		6.930450e+002	3.890000e+003		5.369950e+002	2.855556e+003		2.934950e+002	1.310000e+003		
9.990950e+002	3.560000e+004		6.929950e+002	3.950000e+003		5.369450e+002	2.733333e+003		2.934450e+002	1.286667e+003		
9.980950e+002	3.619000e+004		6.929450e+002	4.060000e+003		5.368950e+002	2.637778e+003		2.933950e+002	1.366667e+003		
9.970950e+002	3.599000e+004		6.928950e+002	4.160000e+003		5.368450e+002	2.755556e+003		2.933450e+002	1.303333e+003		
9.960950e+002	3.660000e+004		6.928450e+002	4.226667e+003		5.367950e+002	2.724444e+003		2.932950e+002	1.330000e+003		
9.950950e+002	3.602000e+004		6.927950e+002	4.230000e+003		5.367450e+002	2.744444e+003		2.932450e+002	1.370000e+003		
9.940950e+002	3.536000e+004		6.927450e+002	4.233333e+003		5.366950e+002	2.684444e+003		2.931950e+002	1.306667e+003		
9.930950e+002	3.654000e+004		6.926950e+002	4.160000e+003		5.366450e+002	2.853333e+003		2.931450e+002	1.363333e+003		
9.920950e+002	3.599000e+004		6.926450e+002	4.270000e+003		5.365950e+002	2.844444e+003		2.930950e+002	1.400000e+003		
9.910950e+002	3.449000e+004		6.925950e+002	4.363333e+003		5.365450e+002	2.866667e+003		2.930450e+002	1.386667e+003		
9.900950e+002	3.465000e+004		6.925450e+002	4.136667e+003		5.364950e+002	2.837778e+003		2.929950e+002	1.533333e+003		
9.890950e+002	3.571000e+004		6.924950e+002	4.080000e+003		5.364450e+002	2.842222e+003		2.929450e+002	1.640000e+003		
9.880950e+002	3.567000e+004		6.924450e+002	4.226667e+003		5.363950e+002	2.924444e+003		2.928950e+002	1.650000e+003		
9.870950e+002	3.633000e+004		6.923950e+002	4.436667e+003		5.363450e+002	2.977778e+003		2.928450e+002	1.586667e+003		
9.860950e+002	3.562000e+004		6.923450e+002	4.406667e+003		5.362950e+002	2.920000e+003		2.927950e+002	1.560000e+003		
9.850950e+002	3.695000e+004		6.922950e+002	4.410000e+003		5.362450e+002	2.940000e+003		2.927450e+002	1.723333e+003		
9.840950e+002	3.651000e+004		6.922450e+002	4.456667e+003		5.361950e+002	2.928889e+003		2.926950e+002	1.780000e+003		
9.830950e+002	3.647000e+004		6.921950e+002	4.546667e+003		5.361450e+002	3.062222e+003		2.926450e+002	1.926667e+003		
9.820950e+002	3.725000e+004		6.921450e+002	4.523333e+003		5.360950e+002	2.884444e+003		2.925950e+002	1.946667e+003		
9.810950e+002	3.669000e+004		6.920950e+002	4.640000e+003		5.360450e+002	3.057778e+003		2.925450e+002	2.126667e+003		
9.800950e+002	3.689000e+004		6.920450e+002	4.670000e+003		5.359950e+002	2.973333e+003		2.924950e+002	2.173333e+003		
9.790950e+002	3.700000e+004		6.919950e+002	4.470000e+003		5.359450e+002	2.997778e+003		2.924450e+002	2.200000e+003		
9.780950e+002	3.719000e+004		6.919450e+002	4.563333e+003		5.358950e+002	3.064444e+003		2.923950e+002	2.286667e+003		
9.770950e+002	3.723000e+004		6.918950e+002	4.603333e+003		5.358450e+002	3.173333e+003		2.923450e+002	2.583333e+003		
9.760950e+002	3.783000e+004		6.918450e+002	4.693333e+003		5.357950e+002	3.068889e+003		2.922950e+002	2.620000e+003		
9.750950e+002	3.721000e+004		6.917950e+002	4.750000e+003		5.357450e+002	3.066667e+003		2.922450e+002	2.806667e+003		
9.740950e+002	3.711000e+004		6.917450e+002	4.773333e+003		5.356950e+002	3.075556e+003		2.921950e+002	3.046667e+003		
9.730950e+002	3.699000e+004		6.916950e+002	4.650000e+003		5.356450e+002	3.226667e+003		2.921450e+002	3.070000e+003		
9.720950e+002	3.755000e+004		6.916450e+002	5.083333e+003		5.355950e+002	3.117778e+003		2.920950e+002	3.100000e+003		
9.710950e+002	3.619000e+004		6.915950e+002	5.000000e+003		5.355450e+002	3.235556e+003		2.920450e+002	3.180000e+003		
9.700950e+002	3.650000e+004		6.915450e+002	5.156667e+003		5.354950e+002	3.337778e+003		2.919950e+002	3.393333e+003		
9.690950e+002	3.502000e+004		6.914950e+002	5.066667e+003		5.354450e+002	3.222222e+003		2.919450e+002	3.443333e+003		
9.680950e+002	3.537000e+004		6.914450e+002	5.156667e+003		5.353950e+002	3.282222e+003		2.918950e+002	3.486667e+003		
9.670950e+002	3.553000e+004		6.913950e+002	5.123333e+003		5.353450e+002	3.382222e+003		2.918450e+002	3.653333e+003		
9.660950e+002	3.590000e+004		6.913450e+002	5.296667e+003		5.352950e+002	3.477778e+003		2.917950e+002	3.786667e+003		
9.650950e+002	3.499000e+004		6.912950e+002	5.250000e+003		5.352450e+002	3.531111e+003		2.917450e+002	3.680000e+003		
9.640950e+002	3.455000e+004		6.912450e+002	5.516667e+003		5.351950e+002	3.513333e+003		2.916950e+002	3.623333e+003		
9.630950e+002	3.492000e+004		6.911950e+002	5.600000e+003		5.351450e+002	3.546667e+003		2.916450e+002	3.940000e+003		
9.620950e+002	3.549000e+004		6.911450e+002	5.820000e+003		5.350950e+002	3.506667e+003		2.915950e+002	3.706667e+003		
9.610950e+002	3.470000e+004		6.910950e+002	5.990000e+003		5.350450e+002	3.744444e+003		2.915450e+002	3.850000e+003		
9.600950e+002	3.484000e+004		6.910450e+002	6.270000e+003		5.349950e+002	3.822222e+003		2.914950e+002	3.883333e+003		
9.590950e+002	3.592000e+004		6.909950e+002	6.346667e+003		5.349450e+002	4.075556e+003		2.914450e+002	3.793333e+003		
9.580950e+002	3.527000e+004		6.909450e+002	6.830000e+003		5.348950e+002	3.804444e+003		2.913950e+002	3.876667e+003		
9.570950e+002	3.490000e+004		6.908950e+002	6.950000e+003		5.348450e+002	4.077778e+003		2.913450e+002	4.170000e+003		
9.560950e+002	3.661000e+004		6.908450e+002	7.293333e+003		5.347950e+002	4.306667e+003		2.912950e+002	3.953333e+003		
9.550950e+002	3.569000e+004		6.907950e+002	7.346667e+003		5.347450e+002	4.288889e+003		2.912450e+002	4.170000e+003		
9.540950e+002	3.568000e+004		6.907450e+002	7.933333e+003		5.346950e+002	4.428889e+003		2.911950e+002	4.606667e+003		
9.530950e+002	3.640000e+004		6.906950e+002	8.283333e+003		5.346450e+002	4.548889e+003		2.911450e+002	4.700000e+003		
9.520950e+002	3.614000e+004		6.906450e+002	8.960000e+003		5.345950e+002	4.664444e+003		2.910950e+002	4.823333e+003		
9.510950e+002	3.558000e+004		6.905950e+002	9.146667e+003		5.345450e+002	4.795556e+003		2.910450e+002	5.240000e+003		
9.500950e+002	3.555000e+004		6.905450e+002	9.920000e+003		5.344950e+002	4.993333e+003		2.909950e+002	5.676667e+003		
9.490950e+002	3.623000e+004		6.904950e+002	1.029000e+004		5.344450e+002	4.948889e+003		2.909450e+002	6.286667e+003		
9.480950e+002	3.582000e+004		6.904450e+002	1.123000e+004		5.343950e+002	5.146667e+003		2.908950e+002	6.920000e+003		
9.470950e+002	3.608000e+004		6.903950e+002	1.194667e+004		5.343450e+002	5.173333e+003		2.908450e+002	7.496667e+003		
9.460950e+002	3.702000e+004		6.903450e+002	1.332333e+004		5.342950e+002	5.480000e+003		2.907950e+002	8.270000e+003		
9.450950e+002	3.573000e+004		6.902950e+002	1.407667e+004		5.342450e+002	5.544444e+003		2.907450e+002	9.280000e+003		
9.440950e+002	3.509000e+004		6.902450e+002	1.493333e+004		5.341950e+002	5.797778e+003		2.906950e+002	1.013667e+004		
9.430950e+002	3.523000e+004		6.901950e+002	1.615333e+004		5.341450e+002	5.933333e+003		2.906450e+002	1.119667e+004		
9.420950e+002	3.558000e+004		6.901450e+002	1.777333e+004		5.340950e+002	6.026667e+003		2.905950e+002	1.218333e+004		
9.410950e+002	3.528000e+004		6.900950e+002	1.954333e+004		5.340450e+002	6.093333e+003		2.905450e+002	1.300333e+004		
9.400950e+002	3.616000e+004		6.900450e+002	2.055667e+004		5.339950e+002	6.348889e+003		2.904950e+002	1.484667e+004		
9.390950e+002	3.617000e+004		6.899950e+002	2.250333e+004		5.339450e+002	6.426667e+003		2.904450e+002	1.634333e+004		
9.380950e+002	3.642000e+004		6.899450e+002	2.458000e+004		5.338950e+002	6.511111e+003		2.903950e+002	1.774667e+004		
9.370950e+002	3.597000e+004		6.898950e+002	2.661000e+004		5.338450e+002	6.693333e+003		2.903450e+002	1.863000e+004		
9.360950e+002	3.571000e+004		6.898450e+002	2.885333e+004		5.337950e+002	6.753333e+003		2.902950e+002	2.070667e+004		
9.350950e+002	3.657000e+004		6.897950e+002	3.187667e+004		5.337450e+002	6.844444e+003		2.902450e+002	2.266333e+004		
9.340950e+002	3.635000e+004		6.897450e+002	3.418333e+004		5.336950e+002	6.924444e+003		2.901950e+002	2.353667e+004		
9.330950e+002	3.601000e+004		6.896950e+002	3.649333e+004		5.336450e+002	7.082222e+003		2.901450e+002	2.480667e+004		
9.320950e+002	3.555000e+004		6.896450e+002	4.001333e+004		5.335950e+002	7.168889e+003		2.900950e+002	2.611333e+004		
9.310950e+002	3.569000e+004		6.895950e+002	4.370000e+004		5.335450e+002	7.500000e+003		2.900450e+002	2.705667e+004		
9.300950e+002	3.671000e+004		6.895450e+002	4.692333e+004		5.334950e+002	7.613333e+003		2.899950e+002	2.820333e+004		
9.290950e+002	3.665000e+004		6.894950e+002	4.992000e+004		5.334450e+002	7.553333e+003		2.899450e+002	2.848000e+004		
9.280950e+002	3.654000e+004		6.894450e+002	5.423667e+004		5.333950e+002	7.617778e+003		2.898950e+002	2.926667e+004		
9.270950e+002	3.663000e+004		6.893950e+002	5.740000e+004		5.333450e+002	7.535556e+003		2.898450e+002	2.940000e+004		
9.260950e+002	3.650000e+004		6.893450e+002	6.101333e+004		5.332950e+002	7.480000e+003		2.897950e+002	2.898667e+004		
9.250950e+002	3.651000e+004		6.892950e+002	6.441667e+004		5.332450e+002	7.613333e+003		2.897450e+002	2.938000e+004		
9.240950e+002	3.729000e+004		6.892450e+002	6.904333e+004		5.331950e+002	7.622222e+003		2.896950e+002	2.856667e+004		
9.230950e+002	3.686000e+004		6.891950e+002	7.282000e+004		5.331450e+002	7.544444e+003		2.896450e+002	2.685333e+004		
9.220950e+002	3.667000e+004		6.891450e+002	7.669000e+004		5.330950e+002	7.351111e+003		2.895950e+002	2.582333e+004		
9.210950e+002	3.729000e+004		6.890950e+002	8.013000e+004		5.330450e+002	7.682222e+003		2.895450e+002	2.419667e+004		
9.200950e+002	3.698000e+004		6.890450e+002	8.348667e+004		5.329950e+002	7.395556e+003		2.894950e+002	2.263667e+004		
9.190950e+002	3.659000e+004		6.889950e+002	8.637333e+004		5.329450e+002	7.560000e+003		2.894450e+002	2.128667e+004		
9.180950e+002	3.649000e+004		6.889450e+002	8.934000e+004		5.328950e+002	7.635556e+003		2.893950e+002	1.976667e+004		
9.170950e+002	3.678000e+004		6.888950e+002	9.228667e+004		5.328450e+002	7.317778e+003		2.893450e+002	1.825000e+004		
9.160950e+002	3.689000e+004		6.888450e+002	9.481000e+004		5.327950e+002	7.397778e+003		2.892950e+002	1.667333e+004		
9.150950e+002	3.686000e+004		6.887950e+002	9.623000e+004		5.327450e+002	7.348889e+003		2.892450e+002	1.489667e+004		
9.140950e+002	3.708000e+004		6.887450e+002	9.701333e+004		5.326950e+002	7.177778e+003		2.891950e+002	1.343333e+004		
9.130950e+002	3.789000e+004		6.886950e+002	9.859667e+004		5.326450e+002	6.946667e+003		2.891450e+002	1.218333e+004		
9.120950e+002	3.707000e+004		6.886450e+002	9.946000e+004		5.325950e+002	6.782222e+003		2.890950e+002	1.081667e+004		
9.110950e+002	3.701000e+004		6.885950e+002	9.925333e+004		5.325450e+002	6.940000e+003		2.890450e+002	9.936667e+003		
9.100950e+002	3.792000e+004		6.885450e+002	9.922000e+004		5.324950e+002	6.900000e+003		2.889950e+002	8.886667e+003		
9.090950e+002	3.685000e+004		6.884950e+002	9.672667e+004		5.324450e+002	6.724444e+003		2.889450e+002	7.980000e+003		
9.080950e+002	3.594000e+004		6.884450e+002	9.488333e+004		5.323950e+002	6.633333e+003		2.888950e+002	7.336667e+003		
9.070950e+002	3.626000e+004		6.883950e+002	9.319333e+004		5.323450e+002	6.475556e+003		2.888450e+002	6.740000e+003		
9.060950e+002	3.704000e+004		6.883450e+002	9.033000e+004		5.322950e+002	6.315556e+003		2.887950e+002	6.200000e+003		
9.050950e+002	3.663000e+004		6.882950e+002	8.757667e+004		5.322450e+002	6.144444e+003		2.887450e+002	5.813333e+003		
9.040950e+002	3.716000e+004		6.882450e+002	8.344667e+004		5.321950e+002	6.151111e+003		2.886950e+002	5.263333e+003		
9.030950e+002	3.701000e+004		6.881950e+002	8.102667e+004		5.321450e+002	6.064444e+003		2.886450e+002	5.076667e+003		
9.020950e+002	3.799000e+004		6.881450e+002	7.701000e+004		5.320950e+002	5.902222e+003		2.885950e+002	4.553333e+003		
9.010950e+002	3.810000e+004		6.880950e+002	7.248000e+004		5.320450e+002	5.768889e+003		2.885450e+002	4.286667e+003		
9.000950e+002	3.686000e+004		6.880450e+002	6.801667e+004		5.319950e+002	5.788889e+003		2.884950e+002	4.106667e+003		
8.990950e+002	3.776000e+004		6.879950e+002	6.349667e+004		5.319450e+002	5.548889e+003		2.884450e+002	4.086667e+003		
8.980950e+002	3.715000e+004		6.879450e+002	5.910000e+004		5.318950e+002	5.657778e+003		2.883950e+002	3.896667e+003		
8.970950e+002	3.790000e+004		6.878950e+002	5.499000e+004		5.318450e+002	5.415556e+003		2.883450e+002	3.876667e+003		
8.960950e+002	3.868000e+004		6.878450e+002	5.114667e+004		5.317950e+002	5.095556e+003		2.882950e+002	3.516667e+003		
8.950950e+002	3.858000e+004		6.877950e+002	4.746000e+004		5.317450e+002	5.017778e+003		2.882450e+002	3.513333e+003		
8.940950e+002	3.815000e+004		6.877450e+002	4.365000e+004		5.316950e+002	5.073333e+003		2.881950e+002	3.590000e+003		
8.930950e+002	3.764000e+004		6.876950e+002	3.973333e+004		5.316450e+002	4.888889e+003		2.881450e+002	3.616667e+003		
8.920950e+002	3.815000e+004		6.876450e+002	3.655333e+004		5.315950e+002	4.617778e+003		2.880950e+002	3.530000e+003		
8.910950e+002	3.799000e+004		6.875950e+002	3.338000e+004		5.315450e+002	4.666667e+003		2.880450e+002	3.476667e+003		
8.900950e+002	3.837000e+004		6.875450e+002	2.998000e+004		5.314950e+002	4.551111e+003		2.879950e+002	3.386667e+003		
