B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.069417e+003	2.144000e+004		6.958670e+002	2.753333e+003		5.398170e+002	1.833333e+003		2.963170e+002	7.700000e+002		
1.068417e+003	2.135000e+004		6.958170e+002	2.626667e+003		5.397670e+002	1.713333e+003		2.962670e+002	8.066667e+002		
1.067417e+003	2.079000e+004		6.957670e+002	2.840000e+003		5.397170e+002	1.751111e+003		2.962170e+002	8.633333e+002		
1.066417e+003	2.122000e+004		6.957170e+002	2.716667e+003		5.396670e+002	1.662222e+003		2.961670e+002	8.433333e+002		
1.065417e+003	2.107000e+004		6.956670e+002	2.750000e+003		5.396170e+002	1.822222e+003		2.961170e+002	7.966667e+002		
1.064417e+003	2.151000e+004		6.956170e+002	2.840000e+003		5.395670e+002	1.762222e+003		2.960670e+002	8.166667e+002		
1.063417e+003	2.153000e+004		6.955670e+002	2.873333e+003		5.395170e+002	1.771111e+003		2.960170e+002	8.200000e+002		
1.062417e+003	2.128000e+004		6.955170e+002	2.753333e+003		5.394670e+002	1.820000e+003		2.959670e+002	7.966667e+002		
1.061417e+003	2.160000e+004		6.954670e+002	2.670000e+003		5.394170e+002	1.811111e+003		2.959170e+002	8.700000e+002		
1.060417e+003	2.172000e+004		6.954170e+002	2.650000e+003		5.393670e+002	1.626667e+003		2.958670e+002	8.066667e+002		
1.059417e+003	2.154000e+004		6.953670e+002	2.756667e+003		5.393170e+002	1.775556e+003		2.958170e+002	8.100000e+002		
1.058417e+003	2.145000e+004		6.953170e+002	2.856667e+003		5.392670e+002	1.742222e+003		2.957670e+002	8.566667e+002		
1.057417e+003	2.105000e+004		6.952670e+002	2.696667e+003		5.392170e+002	1.760000e+003		2.957170e+002	7.866667e+002		
1.056417e+003	2.099000e+004		6.952170e+002	2.536667e+003		5.391670e+002	1.806667e+003		2.956670e+002	8.500000e+002		
1.055417e+003	2.202000e+004		6.951670e+002	2.653333e+003		5.391170e+002	1.831111e+003		2.956170e+002	8.600000e+002		
1.054417e+003	2.128000e+004		6.951170e+002	2.823333e+003		5.390670e+002	1.811111e+003		2.955670e+002	7.833333e+002		
1.053417e+003	2.184000e+004		6.950670e+002	2.913333e+003		5.390170e+002	1.793333e+003		2.955170e+002	8.100000e+002		
1.052417e+003	2.217000e+004		6.950170e+002	2.886667e+003		5.389670e+002	1.695556e+003		2.954670e+002	7.600000e+002		
1.051417e+003	2.179000e+004		6.949670e+002	2.820000e+003		5.389170e+002	1.766667e+003		2.954170e+002	7.900000e+002		
1.050417e+003	2.128000e+004		6.949170e+002	2.770000e+003		5.388670e+002	1.800000e+003		2.953670e+002	7.966667e+002		
1.049417e+003	2.135000e+004		6.948670e+002	2.713333e+003		5.388170e+002	1.753333e+003		2.953170e+002	7.700000e+002		
1.048417e+003	2.178000e+004		6.948170e+002	2.703333e+003		5.387670e+002	1.864444e+003		2.952670e+002	8.366667e+002		
1.047417e+003	2.178000e+004		6.947670e+002	2.543333e+003		5.387170e+002	1.871111e+003		2.952170e+002	8.500000e+002		
1.046417e+003	2.170000e+004		6.947170e+002	2.670000e+003		5.386670e+002	1.782222e+003		2.951670e+002	8.300000e+002		
1.045417e+003	2.155000e+004		6.946670e+002	2.730000e+003		5.386170e+002	1.782222e+003		2.951170e+002	7.966667e+002		
1.044417e+003	2.168000e+004		6.946170e+002	2.643333e+003		5.385670e+002	1.828889e+003		2.950670e+002	7.766667e+002		
1.043417e+003	2.195000e+004		6.945670e+002	2.716667e+003		5.385170e+002	1.784444e+003		2.950170e+002	8.000000e+002		
1.042417e+003	2.215000e+004		6.945170e+002	2.790000e+003		5.384670e+002	1.800000e+003		2.949670e+002	7.200000e+002		
1.041417e+003	2.211000e+004		6.944670e+002	2.856667e+003		5.384170e+002	1.771111e+003		2.949170e+002	8.533333e+002		
1.040417e+003	2.228000e+004		6.944170e+002	2.886667e+003		5.383670e+002	1.817778e+003		2.948670e+002	8.066667e+002		
1.039417e+003	2.214000e+004		6.943670e+002	2.776667e+003		5.383170e+002	1.815556e+003		2.948170e+002	8.066667e+002		
1.038417e+003	2.239000e+004		6.943170e+002	2.706667e+003		5.382670e+002	1.728889e+003		2.947670e+002	7.566667e+002		
1.037417e+003	2.233000e+004		6.942670e+002	2.966667e+003		5.382170e+002	1.868889e+003		2.947170e+002	7.633333e+002		
1.036417e+003	2.280000e+004		6.942170e+002	2.750000e+003		5.381670e+002	1.715556e+003		2.946670e+002	7.900000e+002		
1.035417e+003	2.235000e+004		6.941670e+002	2.830000e+003		5.381170e+002	1.746667e+003		2.946170e+002	8.500000e+002		
1.034417e+003	2.210000e+004		6.941170e+002	2.846667e+003		5.380670e+002	1.802222e+003		2.945670e+002	8.200000e+002		
1.033417e+003	2.278000e+004		6.940670e+002	2.753333e+003		5.380170e+002	1.626667e+003		2.945170e+002	8.766667e+002		
1.032417e+003	2.298000e+004		6.940170e+002	2.963333e+003		5.379670e+002	1.762222e+003		2.944670e+002	8.133333e+002		
1.031417e+003	2.302000e+004		6.939670e+002	2.673333e+003		5.379170e+002	1.864444e+003		2.944170e+002	7.466667e+002		
1.030417e+003	2.251000e+004		6.939170e+002	2.820000e+003		5.378670e+002	1.722222e+003		2.943670e+002	8.566667e+002		
1.029417e+003	2.203000e+004		6.938670e+002	2.713333e+003		5.378170e+002	1.764444e+003		2.943170e+002	7.600000e+002		
1.028417e+003	2.221000e+004		6.938170e+002	2.930000e+003		5.377670e+002	1.880000e+003		2.942670e+002	7.500000e+002		
1.027417e+003	2.212000e+004		6.937670e+002	2.853333e+003		5.377170e+002	1.820000e+003		2.942170e+002	8.466667e+002		
1.026417e+003	2.250000e+004		6.937170e+002	2.826667e+003		5.376670e+002	1.860000e+003		2.941670e+002	8.133333e+002		
1.025417e+003	2.243000e+004		6.936670e+002	2.720000e+003		5.376170e+002	1.811111e+003		2.941170e+002	8.933333e+002		
1.024417e+003	2.250000e+004		6.936170e+002	2.730000e+003		5.375670e+002	1.775556e+003		2.940670e+002	9.033333e+002		
1.023417e+003	2.231000e+004		6.935670e+002	2.860000e+003		5.375170e+002	1.802222e+003		2.940170e+002	8.433333e+002		
1.022417e+003	2.253000e+004		6.935170e+002	2.773333e+003		5.374670e+002	1.720000e+003		2.939670e+002	8.300000e+002		
1.021417e+003	2.284000e+004		6.934670e+002	2.873333e+003		5.374170e+002	1.788889e+003		2.939170e+002	8.966667e+002		
1.020417e+003	2.231000e+004		6.934170e+002	2.910000e+003		5.373670e+002	1.831111e+003		2.938670e+002	8.866667e+002		
1.019417e+003	2.228000e+004		6.933670e+002	2.826667e+003		5.373170e+002	1.788889e+003		2.938170e+002	8.900000e+002		
1.018417e+003	2.214000e+004		6.933170e+002	2.946667e+003		5.372670e+002	1.742222e+003		2.937670e+002	9.333333e+002		
1.017417e+003	2.252000e+004		6.932670e+002	3.070000e+003		5.372170e+002	1.802222e+003		2.937170e+002	9.133333e+002		
1.016417e+003	2.163000e+004		6.932170e+002	3.010000e+003		5.371670e+002	1.824444e+003		2.936670e+002	9.000000e+002		
1.015417e+003	2.235000e+004		6.931670e+002	3.110000e+003		5.371170e+002	1.797778e+003		2.936170e+002	9.233333e+002		
1.014417e+003	2.302000e+004		6.931170e+002	3.050000e+003		5.370670e+002	1.797778e+003		2.935670e+002	9.566667e+002		
1.013417e+003	2.238000e+004		6.930670e+002	3.036667e+003		5.370170e+002	1.837778e+003		2.935170e+002	8.833333e+002		
1.012417e+003	2.215000e+004		6.930170e+002	2.913333e+003		5.369670e+002	1.811111e+003		2.934670e+002	9.566667e+002		
1.011417e+003	2.282000e+004		6.929670e+002	3.013333e+003		5.369170e+002	1.840000e+003		2.934170e+002	1.040000e+003		
1.010417e+003	2.264000e+004		6.929170e+002	3.080000e+003		5.368670e+002	1.800000e+003		2.933670e+002	1.003333e+003		
1.009417e+003	2.246000e+004		6.928670e+002	2.930000e+003		5.368170e+002	1.913333e+003		2.933170e+002	1.040000e+003		
1.008417e+003	2.302000e+004		6.928170e+002	3.156667e+003		5.367670e+002	1.888889e+003		2.932670e+002	9.533333e+002		
1.007417e+003	2.297000e+004		6.927670e+002	3.150000e+003		5.367170e+002	1.911111e+003		2.932170e+002	1.086667e+003		
1.006417e+003	2.306000e+004		6.927170e+002	3.266667e+003		5.366670e+002	1.882222e+003		2.931670e+002	1.090000e+003		
1.005417e+003	2.348000e+004		6.926670e+002	3.186667e+003		5.366170e+002	1.840000e+003		2.931170e+002	1.010000e+003		
1.004417e+003	2.305000e+004		6.926170e+002	3.370000e+003		5.365670e+002	1.948889e+003		2.930670e+002	1.006667e+003		
1.003417e+003	2.269000e+004		6.925670e+002	3.186667e+003		5.365170e+002	1.920000e+003		2.930170e+002	1.130000e+003		
1.002417e+003	2.334000e+004		6.925170e+002	3.170000e+003		5.364670e+002	1.862222e+003		2.929670e+002	1.116667e+003		
1.001417e+003	2.353000e+004		6.924670e+002	3.330000e+003		5.364170e+002	1.920000e+003		2.929170e+002	1.103333e+003		
1.000417e+003	2.335000e+004		6.924170e+002	3.376667e+003		5.363670e+002	1.926667e+003		2.928670e+002	1.180000e+003		
9.994170e+002	2.318000e+004		6.923670e+002	3.376667e+003		5.363170e+002	1.968889e+003		2.928170e+002	1.183333e+003		
9.984170e+002	2.354000e+004		6.923170e+002	3.313333e+003		5.362670e+002	1.937778e+003		2.927670e+002	1.223333e+003		
9.974170e+002	2.367000e+004		6.922670e+002	3.500000e+003		5.362170e+002	2.022222e+003		2.927170e+002	1.173333e+003		
9.964170e+002	2.340000e+004		6.922170e+002	3.593333e+003		5.361670e+002	2.055556e+003		2.926670e+002	1.280000e+003		
9.954170e+002	2.327000e+004		6.921670e+002	3.626667e+003		5.361170e+002	2.046667e+003		2.926170e+002	1.276667e+003		
9.944170e+002	2.310000e+004		6.921170e+002	3.673333e+003		5.360670e+002	2.035556e+003		2.925670e+002	1.420000e+003		
9.934170e+002	2.243000e+004		6.920670e+002	3.740000e+003		5.360170e+002	2.108889e+003		2.925170e+002	1.376667e+003		
9.924170e+002	2.328000e+004		6.920170e+002	3.846667e+003		5.359670e+002	2.086667e+003		2.924670e+002	1.506667e+003		
9.914170e+002	2.398000e+004		6.919670e+002	3.866667e+003		5.359170e+002	2.066667e+003		2.924170e+002	1.600000e+003		
9.904170e+002	2.275000e+004		6.919170e+002	4.023333e+003		5.358670e+002	2.102222e+003		2.923670e+002	1.480000e+003		
9.894170e+002	2.332000e+004		6.918670e+002	4.083333e+003		5.358170e+002	2.122222e+003		2.923170e+002	1.626667e+003		
9.884170e+002	2.292000e+004		6.918170e+002	4.366667e+003		5.357670e+002	2.146667e+003		2.922670e+002	1.623333e+003		
9.874170e+002	2.287000e+004		6.917670e+002	4.500000e+003		5.357170e+002	2.226667e+003		2.922170e+002	1.696667e+003		
9.864170e+002	2.298000e+004		6.917170e+002	4.223333e+003		5.356670e+002	2.182222e+003		2.921670e+002	1.850000e+003		
9.854170e+002	2.290000e+004		6.916670e+002	4.580000e+003		5.356170e+002	2.297778e+003		2.921170e+002	1.856667e+003		
9.844170e+002	2.309000e+004		6.916170e+002	4.723333e+003		5.355670e+002	2.277778e+003		2.920670e+002	1.976667e+003		
9.834170e+002	2.352000e+004		6.915670e+002	4.703333e+003		5.355170e+002	2.355556e+003		2.920170e+002	2.026667e+003		
9.824170e+002	2.437000e+004		6.915170e+002	4.863333e+003		5.354670e+002	2.240000e+003		2.919670e+002	2.300000e+003		
9.814170e+002	2.388000e+004		6.914670e+002	4.846667e+003		5.354170e+002	2.315556e+003		2.919170e+002	2.263333e+003		
9.804170e+002	2.374000e+004		6.914170e+002	5.103333e+003		5.353670e+002	2.471111e+003		2.918670e+002	2.400000e+003		
9.794170e+002	2.369000e+004		6.913670e+002	5.403333e+003		5.353170e+002	2.442222e+003		2.918170e+002	2.486667e+003		
9.784170e+002	2.327000e+004		6.913170e+002	5.190000e+003		5.352670e+002	2.588889e+003		2.917670e+002	2.640000e+003		
9.774170e+002	2.435000e+004		6.912670e+002	5.486667e+003		5.352170e+002	2.611111e+003		2.917170e+002	2.700000e+003		
9.764170e+002	2.453000e+004		6.912170e+002	5.606667e+003		5.351670e+002	2.522222e+003		2.916670e+002	2.750000e+003		
9.754170e+002	2.484000e+004		6.911670e+002	5.620000e+003		5.351170e+002	2.611111e+003		2.916170e+002	2.933333e+003		
9.744170e+002	2.359000e+004		6.911170e+002	5.993333e+003		5.350670e+002	2.600000e+003		2.915670e+002	2.866667e+003		
9.734170e+002	2.412000e+004		6.910670e+002	6.206667e+003		5.350170e+002	2.715556e+003		2.915170e+002	3.036667e+003		
9.724170e+002	2.377000e+004		6.910170e+002	6.300000e+003		5.349670e+002	2.706667e+003		2.914670e+002	3.186667e+003		
9.714170e+002	2.378000e+004		6.909670e+002	6.483333e+003		5.349170e+002	2.677778e+003		2.914170e+002	3.226667e+003		
9.704170e+002	2.333000e+004		6.909170e+002	6.776667e+003		5.348670e+002	2.826667e+003		2.913670e+002	3.233333e+003		
9.694170e+002	2.334000e+004		6.908670e+002	7.040000e+003		5.348170e+002	2.864444e+003		2.913170e+002	3.466667e+003		
9.684170e+002	2.310000e+004		6.908170e+002	7.340000e+003		5.347670e+002	2.917778e+003		2.912670e+002	3.433333e+003		
9.674170e+002	2.200000e+004		6.907670e+002	7.406667e+003		5.347170e+002	2.951111e+003		2.912170e+002	3.416667e+003		
9.664170e+002	2.174000e+004		6.907170e+002	7.836667e+003		5.346670e+002	3.033333e+003		2.911670e+002	3.406667e+003		
9.654170e+002	2.185000e+004		6.906670e+002	8.390000e+003		5.346170e+002	3.160000e+003		2.911170e+002	3.633333e+003		
9.644170e+002	2.198000e+004		6.906170e+002	8.520000e+003		5.345670e+002	3.228889e+003		2.910670e+002	3.803333e+003		
9.634170e+002	2.211000e+004		6.905670e+002	8.566667e+003		5.345170e+002	3.253333e+003		2.910170e+002	3.850000e+003		
9.624170e+002	2.173000e+004		6.905170e+002	9.096667e+003		5.344670e+002	3.364444e+003		2.909670e+002	3.946667e+003		
9.614170e+002	2.184000e+004		6.904670e+002	9.280000e+003		5.344170e+002	3.408889e+003		2.909170e+002	4.026667e+003		
9.604170e+002	2.251000e+004		6.904170e+002	9.600000e+003		5.343670e+002	3.528889e+003		2.908670e+002	4.093333e+003		
9.594170e+002	2.198000e+004		6.903670e+002	1.006000e+004		5.343170e+002	3.517778e+003		2.908170e+002	4.210000e+003		
9.584170e+002	2.238000e+004		6.903170e+002	1.048667e+004		5.342670e+002	3.622222e+003		2.907670e+002	4.343333e+003		
9.574170e+002	2.191000e+004		6.902670e+002	1.081000e+004		5.342170e+002	3.682222e+003		2.907170e+002	4.410000e+003		
9.564170e+002	2.185000e+004		6.902170e+002	1.159333e+004		5.341670e+002	3.842222e+003		2.906670e+002	4.430000e+003		
9.554170e+002	2.169000e+004		6.901670e+002	1.199333e+004		5.341170e+002	3.995556e+003		2.906170e+002	4.470000e+003		
9.544170e+002	2.207000e+004		6.901170e+002	1.249000e+004		5.340670e+002	4.202222e+003		2.905670e+002	4.773333e+003		
9.534170e+002	2.200000e+004		6.900670e+002	1.277333e+004		5.340170e+002	4.206667e+003		2.905170e+002	4.836667e+003		
9.524170e+002	2.212000e+004		6.900170e+002	1.312000e+004		5.339670e+002	4.340000e+003		2.904670e+002	5.343333e+003		
9.514170e+002	2.208000e+004		6.899670e+002	1.387000e+004		5.339170e+002	4.493333e+003		2.904170e+002	5.536667e+003		
9.504170e+002	2.177000e+004		6.899170e+002	1.450000e+004		5.338670e+002	4.640000e+003		2.903670e+002	5.596667e+003		
9.494170e+002	2.172000e+004		6.898670e+002	1.502000e+004		5.338170e+002	4.740000e+003		2.903170e+002	5.800000e+003		
9.484170e+002	2.182000e+004		6.898170e+002	1.601333e+004		5.337670e+002	4.895556e+003		2.902670e+002	6.250000e+003		
9.474170e+002	2.222000e+004		6.897670e+002	1.624000e+004		5.337170e+002	4.971111e+003		2.902170e+002	6.716667e+003		
9.464170e+002	2.198000e+004		6.897170e+002	1.668667e+004		5.336670e+002	4.948889e+003		2.901670e+002	7.166667e+003		
9.454170e+002	2.178000e+004		6.896670e+002	1.756667e+004		5.336170e+002	5.037778e+003		2.901170e+002	7.410000e+003		
9.444170e+002	2.195000e+004		6.896170e+002	1.843000e+004		5.335670e+002	5.411111e+003		2.900670e+002	7.736667e+003		
9.434170e+002	2.234000e+004		6.895670e+002	1.960333e+004		5.335170e+002	5.522222e+003		2.900170e+002	8.286667e+003		
9.424170e+002	2.217000e+004		6.895170e+002	2.092333e+004		5.334670e+002	5.635556e+003		2.899670e+002	8.810000e+003		
9.414170e+002	2.189000e+004		6.894670e+002	2.138667e+004		5.334170e+002	5.864444e+003		2.899170e+002	9.640000e+003		
9.404170e+002	2.199000e+004		6.894170e+002	2.240333e+004		5.333670e+002	6.062222e+003		2.898670e+002	1.026667e+004		
9.394170e+002	2.227000e+004		6.893670e+002	2.373333e+004		5.333170e+002	6.144444e+003		2.898170e+002	1.095000e+004		
9.384170e+002	2.235000e+004		6.893170e+002	2.493333e+004		5.332670e+002	6.420000e+003		2.897670e+002	1.141667e+004		
9.374170e+002	2.234000e+004		6.892670e+002	2.625000e+004		5.332170e+002	6.308889e+003		2.897170e+002	1.224333e+004		
9.364170e+002	2.201000e+004		6.892170e+002	2.703333e+004		5.331670e+002	6.313333e+003		2.896670e+002	1.261000e+004		
9.354170e+002	2.237000e+004		6.891670e+002	2.816000e+004		5.331170e+002	6.617778e+003		2.896170e+002	1.323000e+004		
9.344170e+002	2.256000e+004		6.891170e+002	2.974333e+004		5.330670e+002	6.580000e+003		2.895670e+002	1.368667e+004		
9.334170e+002	2.217000e+004		6.890670e+002	3.100333e+004		5.330170e+002	6.600000e+003		2.895170e+002	1.434000e+004		
9.324170e+002	2.255000e+004		6.890170e+002	3.311333e+004		5.329670e+002	6.902222e+003		2.894670e+002	1.485000e+004		
9.314170e+002	2.192000e+004		6.889670e+002	3.443667e+004		5.329170e+002	7.060000e+003		2.894170e+002	1.518667e+004		
9.304170e+002	2.215000e+004		6.889170e+002	3.628000e+004		5.328670e+002	6.944444e+003		2.893670e+002	1.516667e+004		
9.294170e+002	2.257000e+004		6.888670e+002	3.738333e+004		5.328170e+002	6.928889e+003		2.893170e+002	1.556667e+004		
9.284170e+002	2.328000e+004		6.888170e+002	3.917000e+004		5.327670e+002	6.962222e+003		2.892670e+002	1.561667e+004		
9.274170e+002	2.204000e+004		6.887670e+002	4.083667e+004		5.327170e+002	6.980000e+003		2.892170e+002	1.532000e+004		
9.264170e+002	2.242000e+004		6.887170e+002	4.227000e+004		5.326670e+002	7.093333e+003		2.891670e+002	1.524667e+004		
9.254170e+002	2.243000e+004		6.886670e+002	4.407667e+004		5.326170e+002	6.986667e+003		2.891170e+002	1.497667e+004		
9.244170e+002	2.183000e+004		6.886170e+002	4.539667e+004		5.325670e+002	6.815556e+003		2.890670e+002	1.488000e+004		
9.234170e+002	2.280000e+004		6.885670e+002	4.617667e+004		5.325170e+002	6.908889e+003		2.890170e+002	1.406000e+004		
9.224170e+002	2.324000e+004		6.885170e+002	4.786333e+004		5.324670e+002	6.997778e+003		2.889670e+002	1.331333e+004		
9.214170e+002	2.243000e+004		6.884670e+002	4.852000e+004		5.324170e+002	6.913333e+003		2.889170e+002	1.275333e+004		
9.204170e+002	2.319000e+004		6.884170e+002	5.024333e+004		5.323670e+002	6.717778e+003		2.888670e+002	1.210333e+004		
9.194170e+002	2.282000e+004		6.883670e+002	5.086000e+004		5.323170e+002	6.706667e+003		2.888170e+002	1.114000e+004		
9.184170e+002	2.279000e+004		6.883170e+002	5.139333e+004		5.322670e+002	6.691111e+003		2.887670e+002	1.036000e+004		
9.174170e+002	2.255000e+004		6.882670e+002	5.176333e+004		5.322170e+002	6.466667e+003		2.887170e+002	9.853333e+003		
9.164170e+002	2.341000e+004		6.882170e+002	5.269667e+004		5.321670e+002	6.404444e+003		2.886670e+002	9.136667e+003		
9.154170e+002	2.255000e+004		6.881670e+002	5.296667e+004		5.321170e+002	6.382222e+003		2.886170e+002	8.540000e+003		
9.144170e+002	2.229000e+004		6.881170e+002	5.266333e+004		5.320670e+002	6.100000e+003		2.885670e+002	7.723333e+003		
9.134170e+002	2.273000e+004		6.880670e+002	5.207667e+004		5.320170e+002	6.088889e+003		2.885170e+002	7.030000e+003		
9.124170e+002	2.360000e+004		6.880170e+002	5.179667e+004		5.319670e+002	5.973333e+003		2.884670e+002	6.523333e+003		
9.114170e+002	2.249000e+004		6.879670e+002	5.168000e+004		5.319170e+002	5.840000e+003		2.884170e+002	5.856667e+003		
9.104170e+002	2.239000e+004		6.879170e+002	5.063000e+004		5.318670e+002	5.700000e+003		2.883670e+002	5.520000e+003		
9.094170e+002	2.278000e+004		6.878670e+002	4.944000e+004		5.318170e+002	5.448889e+003		2.883170e+002	4.953333e+003		
9.084170e+002	2.285000e+004		6.878170e+002	4.816667e+004		5.317670e+002	5.355556e+003		2.882670e+002	4.673333e+003		
9.074170e+002	2.295000e+004		6.877670e+002	4.647000e+004		5.317170e+002	5.333333e+003		2.882170e+002	4.570000e+003		
9.064170e+002	2.275000e+004		6.877170e+002	4.472333e+004		5.316670e+002	5.146667e+003		2.881670e+002	4.103333e+003		
9.054170e+002	2.254000e+004		6.876670e+002	4.332000e+004		5.316170e+002	4.806667e+003		2.881170e+002	3.953333e+003		
9.044170e+002	2.317000e+004		6.876170e+002	4.108000e+004		5.315670e+002	4.908889e+003		2.880670e+002	3.770000e+003		
9.034170e+002	2.309000e+004		6.875670e+002	3.938667e+004		5.315170e+002	4.820000e+003		2.880170e+002	3.503333e+003		
9.024170e+002	2.292000e+004		6.875170e+002	3.777667e+004		5.314670e+002	4.680000e+003		2.879670e+002	3.266667e+003		
9.014170e+002	2.300000e+004		6.874670e+002	3.530000e+004		5.314170e+002	4.511111e+003		2.879170e+002	3.330000e+003		
9.004170e+002	2.359000e+004		6.874170e+002	3.344667e+004		5.313670e+002	4.326667e+003		2.878670e+002	3.143333e+003		
8.994170e+002	2.391000e+004		6.873670e+002	3.157333e+004		5.313170e+002	4.302222e+003		2.878170e+002	3.036667e+003		
8.984170e+002	2.327000e+004		6.873170e+002	2.948333e+004		5.312670e+002	4.153333e+003		2.877670e+002	3.046667e+003		
8.974170e+002	2.372000e+004		6.872670e+002	2.739333e+004		5.312170e+002	4.102222e+003		2.877170e+002	3.250000e+003		
8.964170e+002	2.310000e+004		6.872170e+002	2.558333e+004		5.311670e+002	3.942222e+003		2.876670e+002	3.196667e+003		
8.954170e+002	2.364000e+004		6.871670e+002	2.391667e+004		5.311170e+002	3.917778e+003		2.876170e+002	3.303333e+003		
8.944170e+002	2.319000e+004		6.871170e+002	2.221000e+004		5.310670e+002	3.640000e+003		2.875670e+002	3.340000e+003		
8.934170e+002	2.343000e+004		6.870670e+002	2.071667e+004		5.310170e+002	3.511111e+003		2.875170e+002	3.420000e+003		
8.924170e+002	2.322000e+004		6.870170e+002	1.917000e+004		5.309670e+002	3.364444e+003		2.874670e+002	3.216667e+003		
8.914170e+002	2.384000e+004		6.869670e+002	1.737333e+004		5.309170e+002	3.306667e+003		2.874170e+002	3.216667e+003		
8.904170e+002	2.420000e+004		6.869170e+002	1.607333e+004		5.308670e+002	3.197778e+003		2.873670e+002	3.313333e+003		
8.894170e+002	2.359000e+004		6.868670e+002	1.496000e+004		5.308170e+002	3.091111e+003		2.873170e+002	3.380000e+003		
