B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.047526e+003	1.612000e+004		6.948760e+002	4.170000e+003		5.388260e+002	2.384444e+003		2.953260e+002	1.026667e+003		
1.046526e+003	1.598000e+004		6.948260e+002	4.153333e+003		5.387760e+002	2.482222e+003		2.952760e+002	1.120000e+003		
1.045526e+003	1.587000e+004		6.947760e+002	4.073333e+003		5.387260e+002	2.546667e+003		2.952260e+002	1.030000e+003		
1.044526e+003	1.565000e+004		6.947260e+002	3.870000e+003		5.386760e+002	2.444444e+003		2.951760e+002	1.043333e+003		
1.043526e+003	1.590000e+004		6.946760e+002	4.063333e+003		5.386260e+002	2.566667e+003		2.951260e+002	1.100000e+003		
1.042526e+003	1.574000e+004		6.946260e+002	4.160000e+003		5.385760e+002	2.517778e+003		2.950760e+002	1.046667e+003		
1.041526e+003	1.593000e+004		6.945760e+002	4.063333e+003		5.385260e+002	2.613333e+003		2.950260e+002	1.000000e+003		
1.040526e+003	1.562000e+004		6.945260e+002	3.916667e+003		5.384760e+002	2.473333e+003		2.949760e+002	1.066667e+003		
1.039526e+003	1.619000e+004		6.944760e+002	4.100000e+003		5.384260e+002	2.568889e+003		2.949260e+002	1.146667e+003		
1.038526e+003	1.651000e+004		6.944260e+002	4.003333e+003		5.383760e+002	2.573333e+003		2.948760e+002	1.036667e+003		
1.037526e+003	1.694000e+004		6.943760e+002	4.123333e+003		5.383260e+002	2.584444e+003		2.948260e+002	1.056667e+003		
1.036526e+003	1.675000e+004		6.943260e+002	4.113333e+003		5.382760e+002	2.557778e+003		2.947760e+002	1.073333e+003		
1.035526e+003	1.628000e+004		6.942760e+002	4.050000e+003		5.382260e+002	2.431111e+003		2.947260e+002	1.036667e+003		
1.034526e+003	1.652000e+004		6.942260e+002	3.950000e+003		5.381760e+002	2.595556e+003		2.946760e+002	1.120000e+003		
1.033526e+003	1.683000e+004		6.941760e+002	4.183333e+003		5.381260e+002	2.648889e+003		2.946260e+002	1.143333e+003		
1.032526e+003	1.655000e+004		6.941260e+002	4.053333e+003		5.380760e+002	2.642222e+003		2.945760e+002	1.053333e+003		
1.031526e+003	1.642000e+004		6.940760e+002	4.106667e+003		5.380260e+002	2.477778e+003		2.945260e+002	1.013333e+003		
1.030526e+003	1.569000e+004		6.940260e+002	4.123333e+003		5.379760e+002	2.555556e+003		2.944760e+002	1.126667e+003		
1.029526e+003	1.650000e+004		6.939760e+002	4.083333e+003		5.379260e+002	2.526667e+003		2.944260e+002	1.020000e+003		
1.028526e+003	1.628000e+004		6.939260e+002	4.183333e+003		5.378760e+002	2.524444e+003		2.943760e+002	1.060000e+003		
1.027526e+003	1.611000e+004		6.938760e+002	4.043333e+003		5.378260e+002	2.526667e+003		2.943260e+002	9.766667e+002		
1.026526e+003	1.669000e+004		6.938260e+002	3.943333e+003		5.377760e+002	2.571111e+003		2.942760e+002	1.063333e+003		
1.025526e+003	1.701000e+004		6.937760e+002	4.036667e+003		5.377260e+002	2.522222e+003		2.942260e+002	9.500000e+002		
1.024526e+003	1.693000e+004		6.937260e+002	4.116667e+003		5.376760e+002	2.366667e+003		2.941760e+002	9.633333e+002		
1.023526e+003	1.682000e+004		6.936760e+002	4.140000e+003		5.376260e+002	2.544444e+003		2.941260e+002	1.066667e+003		
1.022526e+003	1.679000e+004		6.936260e+002	4.143333e+003		5.375760e+002	2.535556e+003		2.940760e+002	1.096667e+003		
1.021526e+003	1.670000e+004		6.935760e+002	4.146667e+003		5.375260e+002	2.520000e+003		2.940260e+002	9.700000e+002		
1.020526e+003	1.715000e+004		6.935260e+002	4.030000e+003		5.374760e+002	2.480000e+003		2.939760e+002	1.000000e+003		
1.019526e+003	1.707000e+004		6.934760e+002	3.903333e+003		5.374260e+002	2.444444e+003		2.939260e+002	1.073333e+003		
1.018526e+003	1.675000e+004		6.934260e+002	4.130000e+003		5.373760e+002	2.542222e+003		2.938760e+002	1.030000e+003		
1.017526e+003	1.647000e+004		6.933760e+002	4.006667e+003		5.373260e+002	2.557778e+003		2.938260e+002	1.046667e+003		
1.016526e+003	1.648000e+004		6.933260e+002	4.060000e+003		5.372760e+002	2.528889e+003		2.937760e+002	9.766667e+002		
1.015526e+003	1.698000e+004		6.932760e+002	4.120000e+003		5.372260e+002	2.580000e+003		2.937260e+002	1.020000e+003		
1.014526e+003	1.667000e+004		6.932260e+002	4.193333e+003		5.371760e+002	2.651111e+003		2.936760e+002	9.866667e+002		
1.013526e+003	1.713000e+004		6.931760e+002	4.130000e+003		5.371260e+002	2.575556e+003		2.936260e+002	1.050000e+003		
1.012526e+003	1.736000e+004		6.931260e+002	4.086667e+003		5.370760e+002	2.513333e+003		2.935760e+002	9.833333e+002		
1.011526e+003	1.726000e+004		6.930760e+002	4.003333e+003		5.370260e+002	2.404444e+003		2.935260e+002	1.056667e+003		
1.010526e+003	1.728000e+004		6.930260e+002	3.930000e+003		5.369760e+002	2.480000e+003		2.934760e+002	1.040000e+003		
1.009526e+003	1.688000e+004		6.929760e+002	4.146667e+003		5.369260e+002	2.573333e+003		2.934260e+002	1.013333e+003		
1.008526e+003	1.749000e+004		6.929260e+002	4.203333e+003		5.368760e+002	2.453333e+003		2.933760e+002	1.066667e+003		
1.007526e+003	1.710000e+004		6.928760e+002	4.136667e+003		5.368260e+002	2.568889e+003		2.933260e+002	1.150000e+003		
1.006526e+003	1.751000e+004		6.928260e+002	4.333333e+003		5.367760e+002	2.611111e+003		2.932760e+002	1.190000e+003		
1.005526e+003	1.745000e+004		6.927760e+002	4.266667e+003		5.367260e+002	2.588889e+003		2.932260e+002	1.130000e+003		
1.004526e+003	1.760000e+004		6.927260e+002	4.090000e+003		5.366760e+002	2.571111e+003		2.931760e+002	9.633333e+002		
1.003526e+003	1.742000e+004		6.926760e+002	4.090000e+003		5.366260e+002	2.628889e+003		2.931260e+002	1.056667e+003		
1.002526e+003	1.770000e+004		6.926260e+002	4.033333e+003		5.365760e+002	2.666667e+003		2.930760e+002	1.090000e+003		
1.001526e+003	1.820000e+004		6.925760e+002	4.256667e+003		5.365260e+002	2.673333e+003		2.930260e+002	1.096667e+003		
1.000526e+003	1.775000e+004		6.925260e+002	4.256667e+003		5.364760e+002	2.566667e+003		2.929760e+002	1.100000e+003		
9.995260e+002	1.783000e+004		6.924760e+002	4.220000e+003		5.364260e+002	2.597778e+003		2.929260e+002	1.103333e+003		
9.985260e+002	1.815000e+004		6.924260e+002	4.260000e+003		5.363760e+002	2.622222e+003		2.928760e+002	1.146667e+003		
9.975260e+002	1.803000e+004		6.923760e+002	4.530000e+003		5.363260e+002	2.575556e+003		2.928260e+002	1.126667e+003		
9.965260e+002	1.692000e+004		6.923260e+002	4.313333e+003		5.362760e+002	2.651111e+003		2.927760e+002	1.156667e+003		
9.955260e+002	1.672000e+004		6.922760e+002	4.320000e+003		5.362260e+002	2.668889e+003		2.927260e+002	1.100000e+003		
9.945260e+002	1.697000e+004		6.922260e+002	4.300000e+003		5.361760e+002	2.777778e+003		2.926760e+002	1.180000e+003		
9.935260e+002	1.690000e+004		6.921760e+002	4.256667e+003		5.361260e+002	2.662222e+003		2.926260e+002	1.146667e+003		
9.925260e+002	1.630000e+004		6.921260e+002	4.373333e+003		5.360760e+002	2.677778e+003		2.925760e+002	1.096667e+003		
9.915260e+002	1.653000e+004		6.920760e+002	4.356667e+003		5.360260e+002	2.771111e+003		2.925260e+002	1.090000e+003		
9.905260e+002	1.677000e+004		6.920260e+002	4.343333e+003		5.359760e+002	2.731111e+003		2.924760e+002	1.196667e+003		
9.895260e+002	1.655000e+004		6.919760e+002	4.320000e+003		5.359260e+002	2.860000e+003		2.924260e+002	1.173333e+003		
9.885260e+002	1.626000e+004		6.919260e+002	4.483333e+003		5.358760e+002	2.802222e+003		2.923760e+002	1.186667e+003		
9.875260e+002	1.613000e+004		6.918760e+002	4.246667e+003		5.358260e+002	2.968889e+003		2.923260e+002	1.243333e+003		
9.865260e+002	1.615000e+004		6.918260e+002	4.386667e+003		5.357760e+002	2.986667e+003		2.922760e+002	1.293333e+003		
9.855260e+002	1.636000e+004		6.917760e+002	4.340000e+003		5.357260e+002	2.911111e+003		2.922260e+002	1.203333e+003		
9.845260e+002	1.644000e+004		6.917260e+002	4.566667e+003		5.356760e+002	2.980000e+003		2.921760e+002	1.280000e+003		
9.835260e+002	1.658000e+004		6.916760e+002	4.240000e+003		5.356260e+002	3.000000e+003		2.921260e+002	1.366667e+003		
9.825260e+002	1.665000e+004		6.916260e+002	4.426667e+003		5.355760e+002	3.046667e+003		2.920760e+002	1.280000e+003		
9.815260e+002	1.755000e+004		6.915760e+002	4.536667e+003		5.355260e+002	3.086667e+003		2.920260e+002	1.326667e+003		
9.805260e+002	1.823000e+004		6.915260e+002	4.756667e+003		5.354760e+002	3.168889e+003		2.919760e+002	1.430000e+003		
9.795260e+002	1.800000e+004		6.914760e+002	4.646667e+003		5.354260e+002	3.157778e+003		2.919260e+002	1.423333e+003		
9.785260e+002	1.860000e+004		6.914260e+002	4.696667e+003		5.353760e+002	3.280000e+003		2.918760e+002	1.406667e+003		
9.775260e+002	1.888000e+004		6.913760e+002	4.760000e+003		5.353260e+002	3.277778e+003		2.918260e+002	1.543333e+003		
9.765260e+002	1.921000e+004		6.913260e+002	4.673333e+003		5.352760e+002	3.340000e+003		2.917760e+002	1.520000e+003		
9.755260e+002	1.897000e+004		6.912760e+002	4.736667e+003		5.352260e+002	3.346667e+003		2.917260e+002	1.560000e+003		
9.745260e+002	1.874000e+004		6.912260e+002	4.806667e+003		5.351760e+002	3.488889e+003		2.916760e+002	1.556667e+003		
9.735260e+002	1.851000e+004		6.911760e+002	4.820000e+003		5.351260e+002	3.604444e+003		2.916260e+002	1.706667e+003		
9.725260e+002	1.740000e+004		6.911260e+002	4.830000e+003		5.350760e+002	3.640000e+003		2.915760e+002	1.730000e+003		
9.715260e+002	1.719000e+004		6.910760e+002	4.796667e+003		5.350260e+002	3.662222e+003		2.915260e+002	1.796667e+003		
9.705260e+002	1.699000e+004		6.910260e+002	4.900000e+003		5.349760e+002	3.926667e+003		2.914760e+002	1.773333e+003		
9.695260e+002	1.630000e+004		6.909760e+002	5.176667e+003		5.349260e+002	3.755556e+003		2.914260e+002	1.733333e+003		
9.685260e+002	1.571000e+004		6.909260e+002	5.126667e+003		5.348760e+002	3.962222e+003		2.913760e+002	1.903333e+003		
9.675260e+002	1.491000e+004		6.908760e+002	5.426667e+003		5.348260e+002	4.035556e+003		2.913260e+002	2.003333e+003		
9.665260e+002	1.440000e+004		6.908260e+002	5.400000e+003		5.347760e+002	4.091111e+003		2.912760e+002	1.930000e+003		
9.655260e+002	1.379000e+004		6.907760e+002	5.386667e+003		5.347260e+002	4.284444e+003		2.912260e+002	2.020000e+003		
9.645260e+002	1.339000e+004		6.907260e+002	5.356667e+003		5.346760e+002	4.351111e+003		2.911760e+002	1.896667e+003		
9.635260e+002	1.283000e+004		6.906760e+002	5.570000e+003		5.346260e+002	4.515556e+003		2.911260e+002	1.920000e+003		
9.625260e+002	1.282000e+004		6.906260e+002	5.523333e+003		5.345760e+002	4.751111e+003		2.910760e+002	2.000000e+003		
9.615260e+002	1.263000e+004		6.905760e+002	5.793333e+003		5.345260e+002	4.733333e+003		2.910260e+002	2.063333e+003		
9.605260e+002	1.273000e+004		6.905260e+002	5.580000e+003		5.344760e+002	5.080000e+003		2.909760e+002	2.146667e+003		
9.595260e+002	1.273000e+004		6.904760e+002	5.940000e+003		5.344260e+002	5.155556e+003		2.909260e+002	2.210000e+003		
9.585260e+002	1.252000e+004		6.904260e+002	5.910000e+003		5.343760e+002	5.284444e+003		2.908760e+002	2.120000e+003		
9.575260e+002	1.316000e+004		6.903760e+002	6.126667e+003		5.343260e+002	5.508889e+003		2.908260e+002	1.990000e+003		
9.565260e+002	1.260000e+004		6.903260e+002	6.386667e+003		5.342760e+002	5.568889e+003		2.907760e+002	2.183333e+003		
9.555260e+002	1.245000e+004		6.902760e+002	6.433333e+003		5.342260e+002	5.986667e+003		2.907260e+002	2.146667e+003		
9.545260e+002	1.258000e+004		6.902260e+002	6.356667e+003		5.341760e+002	6.208889e+003		2.906760e+002	2.333333e+003		
9.535260e+002	1.245000e+004		6.901760e+002	6.693333e+003		5.341260e+002	6.166667e+003		2.906260e+002	2.300000e+003		
9.525260e+002	1.297000e+004		6.901260e+002	6.713333e+003		5.340760e+002	6.617778e+003		2.905760e+002	2.440000e+003		
9.515260e+002	1.333000e+004		6.900760e+002	7.100000e+003		5.340260e+002	6.864444e+003		2.905260e+002	2.440000e+003		
9.505260e+002	1.265000e+004		6.900260e+002	7.076667e+003		5.339760e+002	6.991111e+003		2.904760e+002	2.513333e+003		
9.495260e+002	1.209000e+004		6.899760e+002	7.370000e+003		5.339260e+002	7.420000e+003		2.904260e+002	2.630000e+003		
9.485260e+002	1.267000e+004		6.899260e+002	7.573333e+003		5.338760e+002	7.653333e+003		2.903760e+002	2.863333e+003		
9.475260e+002	1.244000e+004		6.898760e+002	7.670000e+003		5.338260e+002	7.833333e+003		2.903260e+002	2.876667e+003		
9.465260e+002	1.235000e+004		6.898260e+002	7.796667e+003		5.337760e+002	8.215556e+003		2.902760e+002	2.913333e+003		
9.455260e+002	1.258000e+004		6.897760e+002	7.993333e+003		5.337260e+002	8.697778e+003		2.902260e+002	3.040000e+003		
9.445260e+002	1.270000e+004		6.897260e+002	7.810000e+003		5.336760e+002	9.162222e+003		2.901760e+002	3.240000e+003		
9.435260e+002	1.243000e+004		6.896760e+002	8.453333e+003		5.336260e+002	9.584444e+003		2.901260e+002	3.313333e+003		
9.425260e+002	1.299000e+004		6.896260e+002	8.750000e+003		5.335760e+002	9.813333e+003		2.900760e+002	3.610000e+003		
9.415260e+002	1.293000e+004		6.895760e+002	8.876667e+003		5.335260e+002	1.003556e+004		2.900260e+002	3.733333e+003		
9.405260e+002	1.278000e+004		6.895260e+002	9.130000e+003		5.334760e+002	1.035556e+004		2.899760e+002	3.870000e+003		
9.395260e+002	1.297000e+004		6.894760e+002	9.330000e+003		5.334260e+002	1.097333e+004		2.899260e+002	4.156667e+003		
9.385260e+002	1.286000e+004		6.894260e+002	9.656667e+003		5.333760e+002	1.162444e+004		2.898760e+002	4.360000e+003		
9.375260e+002	1.283000e+004		6.893760e+002	9.936667e+003		5.333260e+002	1.193111e+004		2.898260e+002	4.656667e+003		
9.365260e+002	1.272000e+004		6.893260e+002	1.014667e+004		5.332760e+002	1.240222e+004		2.897760e+002	4.860000e+003		
9.355260e+002	1.285000e+004		6.892760e+002	1.076333e+004		5.332260e+002	1.286444e+004		2.897260e+002	4.853333e+003		
9.345260e+002	1.251000e+004		6.892260e+002	1.128667e+004		5.331760e+002	1.345556e+004		2.896760e+002	5.366667e+003		
9.335260e+002	1.274000e+004		6.891760e+002	1.157333e+004		5.331260e+002	1.392222e+004		2.896260e+002	5.463333e+003		
9.325260e+002	1.254000e+004		6.891260e+002	1.209333e+004		5.330760e+002	1.438667e+004		2.895760e+002	5.800000e+003		
9.315260e+002	1.295000e+004		6.890760e+002	1.247667e+004		5.330260e+002	1.507111e+004		2.895260e+002	6.103333e+003		
9.305260e+002	1.257000e+004		6.890260e+002	1.298000e+004		5.329760e+002	1.510222e+004		2.894760e+002	6.300000e+003		
9.295260e+002	1.238000e+004		6.889760e+002	1.340333e+004		5.329260e+002	1.572444e+004		2.894260e+002	6.500000e+003		
9.285260e+002	1.261000e+004		6.889260e+002	1.366667e+004		5.328760e+002	1.616667e+004		2.893760e+002	6.403333e+003		
9.275260e+002	1.372000e+004		6.888760e+002	1.458333e+004		5.328260e+002	1.674222e+004		2.893260e+002	6.696667e+003		
9.265260e+002	1.277000e+004		6.888260e+002	1.499000e+004		5.327760e+002	1.704444e+004		2.892760e+002	6.576667e+003		
9.255260e+002	1.333000e+004		6.887760e+002	1.555333e+004		5.327260e+002	1.735778e+004		2.892260e+002	6.716667e+003		
9.245260e+002	1.298000e+004		6.887260e+002	1.601667e+004		5.326760e+002	1.771556e+004		2.891760e+002	6.770000e+003		
9.235260e+002	1.325000e+004		6.886760e+002	1.672333e+004		5.326260e+002	1.849556e+004		2.891260e+002	6.840000e+003		
9.225260e+002	1.235000e+004		6.886260e+002	1.713667e+004		5.325760e+002	1.860444e+004		2.890760e+002	6.793333e+003		
9.215260e+002	1.294000e+004		6.885760e+002	1.754667e+004		5.325260e+002	1.854000e+004		2.890260e+002	6.763333e+003		
9.205260e+002	1.322000e+004		6.885260e+002	1.767333e+004		5.324760e+002	1.889556e+004		2.889760e+002	6.546667e+003		
9.195260e+002	1.282000e+004		6.884760e+002	1.874000e+004		5.324260e+002	1.855556e+004		2.889260e+002	6.350000e+003		
9.185260e+002	1.266000e+004		6.884260e+002	1.890667e+004		5.323760e+002	1.864222e+004		2.888760e+002	6.230000e+003		
9.175260e+002	1.311000e+004		6.883760e+002	1.914000e+004		5.323260e+002	1.894222e+004		2.888260e+002	5.920000e+003		
9.165260e+002	1.295000e+004		6.883260e+002	1.993333e+004		5.322760e+002	1.891556e+004		2.887760e+002	5.736667e+003		
9.155260e+002	1.322000e+004		6.882760e+002	2.040333e+004		5.322260e+002	1.871111e+004		2.887260e+002	5.743333e+003		
9.145260e+002	1.287000e+004		6.882260e+002	2.039000e+004		5.321760e+002	1.853333e+004		2.886760e+002	5.620000e+003		
9.135260e+002	1.325000e+004		6.881760e+002	2.063000e+004		5.321260e+002	1.805111e+004		2.886260e+002	5.426667e+003		
9.125260e+002	1.354000e+004		6.881260e+002	2.058000e+004		5.320760e+002	1.780000e+004		2.885760e+002	5.096667e+003		
9.115260e+002	1.289000e+004		6.880760e+002	2.051333e+004		5.320260e+002	1.753556e+004		2.885260e+002	5.096667e+003		
9.105260e+002	1.346000e+004		6.880260e+002	2.080333e+004		5.319760e+002	1.700000e+004		2.884760e+002	5.143333e+003		
9.095260e+002	1.344000e+004		6.879760e+002	2.070333e+004		5.319260e+002	1.660667e+004		2.884260e+002	5.013333e+003		
9.085260e+002	1.347000e+004		6.879260e+002	1.997000e+004		5.318760e+002	1.618222e+004		2.883760e+002	5.036667e+003		
9.075260e+002	1.320000e+004		6.878760e+002	1.988000e+004		5.318260e+002	1.598444e+004		2.883260e+002	4.823333e+003		
9.065260e+002	1.360000e+004		6.878260e+002	1.959000e+004		5.317760e+002	1.527111e+004		2.882760e+002	4.916667e+003		
9.055260e+002	1.367000e+004		6.877760e+002	1.953667e+004		5.317260e+002	1.488222e+004		2.882260e+002	4.740000e+003		
9.045260e+002	1.322000e+004		6.877260e+002	1.860000e+004		5.316760e+002	1.450222e+004		2.881760e+002	4.866667e+003		
9.035260e+002	1.327000e+004		6.876760e+002	1.821000e+004		5.316260e+002	1.389333e+004		2.881260e+002	4.936667e+003		
9.025260e+002	1.353000e+004		6.876260e+002	1.790000e+004		5.315760e+002	1.331778e+004		2.880760e+002	4.716667e+003		
9.015260e+002	1.356000e+004		6.875760e+002	1.713667e+004		5.315260e+002	1.268222e+004		2.880260e+002	4.593333e+003		
9.005260e+002	1.379000e+004		6.875260e+002	1.685333e+004		5.314760e+002	1.243556e+004		2.879760e+002	4.776667e+003		
8.995260e+002	1.325000e+004		6.874760e+002	1.596667e+004		5.314260e+002	1.210667e+004		2.879260e+002	4.633333e+003		
8.985260e+002	1.355000e+004		6.874260e+002	1.554000e+004		5.313760e+002	1.163333e+004		2.878760e+002	4.716667e+003		
8.975260e+002	1.357000e+004		6.873760e+002	1.430667e+004		5.313260e+002	1.122444e+004		2.878260e+002	4.763333e+003		
8.965260e+002	1.335000e+004		6.873260e+002	1.383667e+004		5.312760e+002	1.061556e+004		2.877760e+002	4.863333e+003		
8.955260e+002	1.324000e+004		6.872760e+002	1.316333e+004		5.312260e+002	1.026444e+004		2.877260e+002	4.863333e+003		
8.945260e+002	1.356000e+004		6.872260e+002	1.267000e+004		5.311760e+002	9.515556e+003		2.876760e+002	5.220000e+003		
8.935260e+002	1.407000e+004		6.871760e+002	1.202000e+004		5.311260e+002	9.135556e+003		2.876260e+002	5.210000e+003		
8.925260e+002	1.351000e+004		6.871260e+002	1.140667e+004		5.310760e+002	9.033333e+003		2.875760e+002	5.460000e+003		
8.915260e+002	1.335000e+004		6.870760e+002	1.061333e+004		5.310260e+002	8.637778e+003		2.875260e+002	5.563333e+003		
8.905260e+002	1.333000e+004		6.870260e+002	1.004333e+004		5.309760e+002	8.440000e+003		2.874760e+002	5.770000e+003		
8.895260e+002	1.372000e+004		6.869760e+002	9.276667e+003		5.309260e+002	7.904444e+003		2.874260e+002	5.903333e+003		
