B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.053878e+003	2.709000e+004		6.955280e+002	3.896667e+003		5.394780e+002	2.604444e+003		2.959780e+002	1.233333e+003		
1.052878e+003	2.568000e+004		6.954780e+002	3.860000e+003		5.394280e+002	2.702222e+003		2.959280e+002	1.336667e+003		
1.051878e+003	2.574000e+004		6.954280e+002	3.933333e+003		5.393780e+002	2.684444e+003		2.958780e+002	1.303333e+003		
1.050878e+003	2.621000e+004		6.953780e+002	4.023333e+003		5.393280e+002	2.586667e+003		2.958280e+002	1.353333e+003		
1.049878e+003	2.596000e+004		6.953280e+002	3.723333e+003		5.392780e+002	2.680000e+003		2.957780e+002	1.246667e+003		
1.048878e+003	2.600000e+004		6.952780e+002	3.800000e+003		5.392280e+002	2.526667e+003		2.957280e+002	1.300000e+003		
1.047878e+003	2.593000e+004		6.952280e+002	3.930000e+003		5.391780e+002	2.646667e+003		2.956780e+002	1.293333e+003		
1.046878e+003	2.640000e+004		6.951780e+002	3.740000e+003		5.391280e+002	2.720000e+003		2.956280e+002	1.186667e+003		
1.045878e+003	2.707000e+004		6.951280e+002	3.880000e+003		5.390780e+002	2.644444e+003		2.955780e+002	1.236667e+003		
1.044878e+003	2.727000e+004		6.950780e+002	3.913333e+003		5.390280e+002	2.544444e+003		2.955280e+002	1.230000e+003		
1.043878e+003	2.616000e+004		6.950280e+002	3.703333e+003		5.389780e+002	2.568889e+003		2.954780e+002	1.200000e+003		
1.042878e+003	2.633000e+004		6.949780e+002	3.876667e+003		5.389280e+002	2.620000e+003		2.954280e+002	1.186667e+003		
1.041878e+003	2.696000e+004		6.949280e+002	3.926667e+003		5.388780e+002	2.577778e+003		2.953780e+002	1.190000e+003		
1.040878e+003	2.654000e+004		6.948780e+002	3.716667e+003		5.388280e+002	2.653333e+003		2.953280e+002	1.160000e+003		
1.039878e+003	2.617000e+004		6.948280e+002	3.783333e+003		5.387780e+002	2.524444e+003		2.952780e+002	1.270000e+003		
1.038878e+003	2.648000e+004		6.947780e+002	3.683333e+003		5.387280e+002	2.637778e+003		2.952280e+002	1.230000e+003		
1.037878e+003	2.760000e+004		6.947280e+002	3.623333e+003		5.386780e+002	2.755556e+003		2.951780e+002	1.180000e+003		
1.036878e+003	2.673000e+004		6.946780e+002	3.920000e+003		5.386280e+002	2.591111e+003		2.951280e+002	1.276667e+003		
1.035878e+003	2.675000e+004		6.946280e+002	4.006667e+003		5.385780e+002	2.622222e+003		2.950780e+002	1.183333e+003		
1.034878e+003	2.645000e+004		6.945780e+002	3.700000e+003		5.385280e+002	2.613333e+003		2.950280e+002	1.183333e+003		
1.033878e+003	2.638000e+004		6.945280e+002	3.890000e+003		5.384780e+002	2.528889e+003		2.949780e+002	1.136667e+003		
1.032878e+003	2.632000e+004		6.944780e+002	3.976667e+003		5.384280e+002	2.660000e+003		2.949280e+002	1.166667e+003		
1.031878e+003	2.697000e+004		6.944280e+002	3.996667e+003		5.383780e+002	2.606667e+003		2.948780e+002	1.186667e+003		
1.030878e+003	2.725000e+004		6.943780e+002	3.876667e+003		5.383280e+002	2.513333e+003		2.948280e+002	1.136667e+003		
1.029878e+003	2.700000e+004		6.943280e+002	3.930000e+003		5.382780e+002	2.797778e+003		2.947780e+002	1.110000e+003		
1.028878e+003	2.658000e+004		6.942780e+002	3.890000e+003		5.382280e+002	2.680000e+003		2.947280e+002	1.166667e+003		
1.027878e+003	2.718000e+004		6.942280e+002	3.753333e+003		5.381780e+002	2.673333e+003		2.946780e+002	1.056667e+003		
1.026878e+003	2.721000e+004		6.941780e+002	3.820000e+003		5.381280e+002	2.491111e+003		2.946280e+002	1.090000e+003		
1.025878e+003	2.683000e+004		6.941280e+002	3.843333e+003		5.380780e+002	2.635556e+003		2.945780e+002	1.196667e+003		
1.024878e+003	2.745000e+004		6.940780e+002	3.813333e+003		5.380280e+002	2.675556e+003		2.945280e+002	1.133333e+003		
1.023878e+003	2.831000e+004		6.940280e+002	3.906667e+003		5.379780e+002	2.631111e+003		2.944780e+002	1.146667e+003		
1.022878e+003	2.760000e+004		6.939780e+002	3.940000e+003		5.379280e+002	2.622222e+003		2.944280e+002	1.186667e+003		
1.021878e+003	2.746000e+004		6.939280e+002	3.860000e+003		5.378780e+002	2.675556e+003		2.943780e+002	1.086667e+003		
1.020878e+003	2.736000e+004		6.938780e+002	3.886667e+003		5.378280e+002	2.686667e+003		2.943280e+002	1.233333e+003		
1.019878e+003	2.761000e+004		6.938280e+002	3.913333e+003		5.377780e+002	2.568889e+003		2.942780e+002	1.046667e+003		
1.018878e+003	2.709000e+004		6.937780e+002	3.996667e+003		5.377280e+002	2.644444e+003		2.942280e+002	1.173333e+003		
1.017878e+003	2.728000e+004		6.937280e+002	3.930000e+003		5.376780e+002	2.711111e+003		2.941780e+002	1.106667e+003		
1.016878e+003	2.713000e+004		6.936780e+002	3.910000e+003		5.376280e+002	2.586667e+003		2.941280e+002	1.133333e+003		
1.015878e+003	2.723000e+004		6.936280e+002	3.853333e+003		5.375780e+002	2.484444e+003		2.940780e+002	1.190000e+003		
1.014878e+003	2.770000e+004		6.935780e+002	3.720000e+003		5.375280e+002	2.584444e+003		2.940280e+002	1.190000e+003		
