B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.074797e+003	2.197000e+004		6.964970e+002	3.480000e+003		5.404470e+002	2.251111e+003		2.969470e+002	1.283333e+003		
1.073797e+003	2.145000e+004		6.964470e+002	3.336667e+003		5.403970e+002	2.286667e+003		2.968970e+002	1.290000e+003		
1.072797e+003	2.136000e+004		6.963970e+002	3.493333e+003		5.403470e+002	2.371111e+003		2.968470e+002	1.146667e+003		
1.071797e+003	2.138000e+004		6.963470e+002	3.543333e+003		5.402970e+002	2.315556e+003		2.967970e+002	1.200000e+003		
1.070797e+003	2.215000e+004		6.962970e+002	3.393333e+003		5.402470e+002	2.286667e+003		2.967470e+002	1.213333e+003		
1.069797e+003	2.145000e+004		6.962470e+002	3.200000e+003		5.401970e+002	2.291111e+003		2.966970e+002	1.280000e+003		
1.068797e+003	2.218000e+004		6.961970e+002	3.356667e+003		5.401470e+002	2.300000e+003		2.966470e+002	1.343333e+003		
1.067797e+003	2.231000e+004		6.961470e+002	3.390000e+003		5.400970e+002	2.435556e+003		2.965970e+002	1.250000e+003		
1.066797e+003	2.244000e+004		6.960970e+002	3.293333e+003		5.400470e+002	2.206667e+003		2.965470e+002	1.173333e+003		
1.065797e+003	2.247000e+004		6.960470e+002	3.500000e+003		5.399970e+002	2.260000e+003		2.964970e+002	1.236667e+003		
1.064797e+003	2.196000e+004		6.959970e+002	3.453333e+003		5.399470e+002	2.413333e+003		2.964470e+002	1.240000e+003		
1.063797e+003	2.242000e+004		6.959470e+002	3.533333e+003		5.398970e+002	2.302222e+003		2.963970e+002	1.253333e+003		
1.062797e+003	2.304000e+004		6.958970e+002	3.276667e+003		5.398470e+002	2.293333e+003		2.963470e+002	1.270000e+003		
1.061797e+003	2.209000e+004		6.958470e+002	3.416667e+003		5.397970e+002	2.275556e+003		2.962970e+002	1.296667e+003		
1.060797e+003	2.182000e+004		6.957970e+002	3.500000e+003		5.397470e+002	2.226667e+003		2.962470e+002	1.293333e+003		
1.059797e+003	2.245000e+004		6.957470e+002	3.406667e+003		5.396970e+002	2.235556e+003		2.961970e+002	1.310000e+003		
1.058797e+003	2.168000e+004		6.956970e+002	3.543333e+003		5.396470e+002	2.266667e+003		2.961470e+002	1.173333e+003		
1.057797e+003	2.159000e+004		6.956470e+002	3.403333e+003		5.395970e+002	2.286667e+003		2.960970e+002	1.230000e+003		
1.056797e+003	2.217000e+004		6.955970e+002	3.433333e+003		5.395470e+002	2.360000e+003		2.960470e+002	1.310000e+003		
1.055797e+003	2.174000e+004		6.955470e+002	3.373333e+003		5.394970e+002	2.217778e+003		2.959970e+002	1.173333e+003		
1.054797e+003	2.210000e+004		6.954970e+002	3.266667e+003		5.394470e+002	2.311111e+003		2.959470e+002	1.190000e+003		
1.053797e+003	2.255000e+004		6.954470e+002	3.266667e+003		5.393970e+002	2.228889e+003		2.958970e+002	1.153333e+003		
1.052797e+003	2.164000e+004		6.953970e+002	3.360000e+003		5.393470e+002	2.246667e+003		2.958470e+002	1.236667e+003		
1.051797e+003	2.254000e+004		6.953470e+002	3.293333e+003		5.392970e+002	2.204444e+003		2.957970e+002	1.250000e+003		
1.050797e+003	2.208000e+004		6.952970e+002	3.276667e+003		5.392470e+002	2.251111e+003		2.957470e+002	1.113333e+003		
1.049797e+003	2.259000e+004		6.952470e+002	3.390000e+003		5.391970e+002	2.275556e+003		2.956970e+002	1.116667e+003		
1.048797e+003	2.225000e+004		6.951970e+002	3.566667e+003		5.391470e+002	2.291111e+003		2.956470e+002	1.143333e+003		
1.047797e+003	2.171000e+004		6.951470e+002	3.363333e+003		5.390970e+002	2.271111e+003		2.955970e+002	1.186667e+003		
1.046797e+003	2.204000e+004		6.950970e+002	3.486667e+003		5.390470e+002	2.257778e+003		2.955470e+002	1.256667e+003		
1.045797e+003	2.251000e+004		6.950470e+002	3.366667e+003		5.389970e+002	2.213333e+003		2.954970e+002	1.153333e+003		
1.044797e+003	2.168000e+004		6.949970e+002	3.320000e+003		5.389470e+002	2.155556e+003		2.954470e+002	1.143333e+003		
1.043797e+003	2.215000e+004		6.949470e+002	3.330000e+003		5.388970e+002	2.357778e+003		2.953970e+002	1.166667e+003		
1.042797e+003	2.238000e+004		6.948970e+002	3.373333e+003		5.388470e+002	2.344444e+003		2.953470e+002	1.156667e+003		
1.041797e+003	2.259000e+004		6.948470e+002	3.356667e+003		5.387970e+002	2.266667e+003		2.952970e+002	1.163333e+003		
1.040797e+003	2.307000e+004		6.947970e+002	3.223333e+003		5.387470e+002	2.168889e+003		2.952470e+002	1.176667e+003		
1.039797e+003	2.274000e+004		6.947470e+002	3.403333e+003		5.386970e+002	2.164444e+003		2.951970e+002	1.153333e+003		
1.038797e+003	2.225000e+004		6.946970e+002	3.446667e+003		5.386470e+002	2.231111e+003		2.951470e+002	1.206667e+003		
1.037797e+003	2.304000e+004		6.946470e+002	3.316667e+003		5.385970e+002	2.335556e+003		2.950970e+002	1.240000e+003		
1.036797e+003	2.274000e+004		6.945970e+002	3.496667e+003		5.385470e+002	2.208889e+003		2.950470e+002	1.140000e+003		
1.035797e+003	2.241000e+004		6.945470e+002	3.276667e+003		5.384970e+002	2.222222e+003		2.949970e+002	1.080000e+003		
1.034797e+003	2.283000e+004		6.944970e+002	3.433333e+003		5.384470e+002	2.153333e+003		2.949470e+002	1.160000e+003		
1.033797e+003	2.222000e+004		6.944470e+002	3.543333e+003		5.383970e+002	2.200000e+003		2.948970e+002	1.133333e+003		
1.032797e+003	2.267000e+004		6.943970e+002	3.533333e+003		5.383470e+002	2.171111e+003		2.948470e+002	1.250000e+003		
1.031797e+003	2.308000e+004		6.943470e+002	3.410000e+003		5.382970e+002	2.204444e+003		2.947970e+002	1.196667e+003		
1.030797e+003	2.242000e+004		6.942970e+002	3.313333e+003		5.382470e+002	2.248889e+003		2.947470e+002	1.240000e+003		
1.029797e+003	2.282000e+004		6.942470e+002	3.283333e+003		5.381970e+002	2.335556e+003		2.946970e+002	1.020000e+003		
1.028797e+003	2.256000e+004		6.941970e+002	3.273333e+003		5.381470e+002	2.255556e+003		2.946470e+002	1.150000e+003		
1.027797e+003	2.297000e+004		6.941470e+002	3.583333e+003		5.380970e+002	2.253333e+003		2.945970e+002	1.130000e+003		
1.026797e+003	2.267000e+004		6.940970e+002	3.340000e+003		5.380470e+002	2.260000e+003		2.945470e+002	1.116667e+003		
1.025797e+003	2.256000e+004		6.940470e+002	3.340000e+003		5.379970e+002	2.168889e+003		2.944970e+002	1.173333e+003		
1.024797e+003	2.284000e+004		6.939970e+002	3.370000e+003		5.379470e+002	2.368889e+003		2.944470e+002	1.100000e+003		
1.023797e+003	2.265000e+004		6.939470e+002	3.310000e+003		5.378970e+002	2.248889e+003		2.943970e+002	1.100000e+003		
1.022797e+003	2.336000e+004		6.938970e+002	3.403333e+003		5.378470e+002	2.208889e+003		2.943470e+002	1.103333e+003		
1.021797e+003	2.332000e+004		6.938470e+002	3.363333e+003		5.377970e+002	2.220000e+003		2.942970e+002	1.143333e+003		
1.020797e+003	2.180000e+004		6.937970e+002	3.423333e+003		5.377470e+002	2.295556e+003		2.942470e+002	1.090000e+003		
1.019797e+003	2.242000e+004		6.937470e+002	3.233333e+003		5.376970e+002	2.248889e+003		2.941970e+002	1.110000e+003		
1.018797e+003	2.322000e+004		6.936970e+002	3.290000e+003		5.376470e+002	2.233333e+003		2.941470e+002	1.080000e+003		
1.017797e+003	2.362000e+004		6.936470e+002	3.463333e+003		5.375970e+002	2.133333e+003		2.940970e+002	1.080000e+003		
1.016797e+003	2.274000e+004		6.935970e+002	3.390000e+003		5.375470e+002	2.288889e+003		2.940470e+002	1.086667e+003		
1.015797e+003	2.265000e+004		6.935470e+002	3.400000e+003		5.374970e+002	2.304444e+003		2.939970e+002	9.733333e+002		
1.014797e+003	2.333000e+004		6.934970e+002	3.506667e+003		5.374470e+002	2.228889e+003		2.939470e+002	1.080000e+003		
1.013797e+003	2.322000e+004		6.934470e+002	3.356667e+003		5.373970e+002	2.182222e+003		2.938970e+002	9.933333e+002		
1.012797e+003	2.322000e+004		6.933970e+002	3.243333e+003		5.373470e+002	2.251111e+003		2.938470e+002	1.100000e+003		
1.011797e+003	2.264000e+004		6.933470e+002	3.360000e+003		5.372970e+002	2.273333e+003		2.937970e+002	1.090000e+003		
1.010797e+003	2.184000e+004		6.932970e+002	3.356667e+003		5.372470e+002	2.197778e+003		2.937470e+002	1.170000e+003		
1.009797e+003	2.338000e+004		6.932470e+002	3.173333e+003		5.371970e+002	2.255556e+003		2.936970e+002	1.063333e+003		
1.008797e+003	2.347000e+004		6.931970e+002	3.340000e+003		5.371470e+002	2.246667e+003		2.936470e+002	1.140000e+003		
1.007797e+003	2.304000e+004		6.931470e+002	3.410000e+003		5.370970e+002	2.326667e+003		2.935970e+002	1.006667e+003		
1.006797e+003	2.366000e+004		6.930970e+002	3.466667e+003		5.370470e+002	2.400000e+003		2.935470e+002	1.146667e+003		
1.005797e+003	2.350000e+004		6.930470e+002	3.403333e+003		5.369970e+002	2.273333e+003		2.934970e+002	1.113333e+003		
1.004797e+003	2.375000e+004		6.929970e+002	3.380000e+003		5.369470e+002	2.311111e+003		2.934470e+002	1.153333e+003		
1.003797e+003	2.440000e+004		6.929470e+002	3.493333e+003		5.368970e+002	2.328889e+003		2.933970e+002	1.130000e+003		
1.002797e+003	2.358000e+004		6.928970e+002	3.370000e+003		5.368470e+002	2.431111e+003		2.933470e+002	1.126667e+003		
1.001797e+003	2.372000e+004		6.928470e+002	3.426667e+003		5.367970e+002	2.315556e+003		2.932970e+002	1.040000e+003		
1.000797e+003	2.411000e+004		6.927970e+002	3.470000e+003		5.367470e+002	2.271111e+003		2.932470e+002	1.073333e+003		
9.997970e+002	2.433000e+004		6.927470e+002	3.323333e+003		5.366970e+002	2.275556e+003		2.931970e+002	1.190000e+003		
9.987970e+002	2.416000e+004		6.926970e+002	3.323333e+003		5.366470e+002	2.448889e+003		2.931470e+002	1.106667e+003		
9.977970e+002	2.396000e+004		6.926470e+002	3.400000e+003		5.365970e+002	2.406667e+003		2.930970e+002	1.126667e+003		
9.967970e+002	2.364000e+004		6.925970e+002	3.390000e+003		5.365470e+002	2.246667e+003		2.930470e+002	1.096667e+003		
9.957970e+002	2.361000e+004		6.925470e+002	3.453333e+003		5.364970e+002	2.413333e+003		2.929970e+002	1.063333e+003		
9.947970e+002	2.378000e+004		6.924970e+002	3.303333e+003		5.364470e+002	2.311111e+003		2.929470e+002	1.116667e+003		
9.937970e+002	2.406000e+004		6.924470e+002	3.376667e+003		5.363970e+002	2.311111e+003		2.928970e+002	1.143333e+003		
9.927970e+002	2.334000e+004		6.923970e+002	3.466667e+003		5.363470e+002	2.380000e+003		2.928470e+002	1.210000e+003		
9.917970e+002	2.257000e+004		6.923470e+002	3.293333e+003		5.362970e+002	2.415556e+003		2.927970e+002	1.196667e+003		
9.907970e+002	2.212000e+004		6.922970e+002	3.490000e+003		5.362470e+002	2.435556e+003		2.927470e+002	1.173333e+003		
9.897970e+002	2.216000e+004		6.922470e+002	3.516667e+003		5.361970e+002	2.515556e+003		2.926970e+002	1.296667e+003		
9.887970e+002	2.204000e+004		6.921970e+002	3.313333e+003		5.361470e+002	2.560000e+003		2.926470e+002	1.336667e+003		
9.877970e+002	2.220000e+004		6.921470e+002	3.596667e+003		5.360970e+002	2.580000e+003		2.925970e+002	1.296667e+003		
9.867970e+002	2.143000e+004		6.920970e+002	3.493333e+003		5.360470e+002	2.553333e+003		2.925470e+002	1.263333e+003		
9.857970e+002	2.256000e+004		6.920470e+002	3.546667e+003		5.359970e+002	2.682222e+003		2.924970e+002	1.266667e+003		
9.847970e+002	2.278000e+004		6.919970e+002	3.613333e+003		5.359470e+002	2.573333e+003		2.924470e+002	1.226667e+003		
9.837970e+002	2.254000e+004		6.919470e+002	3.473333e+003		5.358970e+002	2.517778e+003		2.923970e+002	1.313333e+003		
9.827970e+002	2.275000e+004		6.918970e+002	3.630000e+003		5.358470e+002	2.631111e+003		2.923470e+002	1.333333e+003		
9.817970e+002	2.307000e+004		6.918470e+002	3.443333e+003		5.357970e+002	2.544444e+003		2.922970e+002	1.370000e+003		
9.807970e+002	2.317000e+004		6.917970e+002	3.603333e+003		5.357470e+002	2.560000e+003		2.922470e+002	1.340000e+003		
9.797970e+002	2.412000e+004		6.917470e+002	3.496667e+003		5.356970e+002	2.653333e+003		2.921970e+002	1.406667e+003		
9.787970e+002	2.533000e+004		6.916970e+002	3.590000e+003		5.356470e+002	2.668889e+003		2.921470e+002	1.280000e+003		
9.777970e+002	2.430000e+004		6.916470e+002	3.473333e+003		5.355970e+002	2.802222e+003		2.920970e+002	1.450000e+003		
9.767970e+002	2.432000e+004		6.915970e+002	3.566667e+003		5.355470e+002	2.726667e+003		2.920470e+002	1.363333e+003		
9.757970e+002	2.476000e+004		6.915470e+002	3.673333e+003		5.354970e+002	2.855556e+003		2.919970e+002	1.720000e+003		
9.747970e+002	2.409000e+004		6.914970e+002	3.786667e+003		5.354470e+002	2.942222e+003		2.919470e+002	1.650000e+003		
9.737970e+002	2.374000e+004		6.914470e+002	3.650000e+003		5.353970e+002	3.091111e+003		2.918970e+002	1.723333e+003		
9.727970e+002	2.361000e+004		6.913970e+002	3.693333e+003		5.353470e+002	2.982222e+003		2.918470e+002	1.710000e+003		
9.717970e+002	2.329000e+004		6.913470e+002	3.680000e+003		5.352970e+002	3.106667e+003		2.917970e+002	1.693333e+003		
9.707970e+002	2.263000e+004		6.912970e+002	3.800000e+003		5.352470e+002	3.202222e+003		2.917470e+002	1.706667e+003		
9.697970e+002	2.139000e+004		6.912470e+002	3.713333e+003		5.351970e+002	3.262222e+003		2.916970e+002	1.880000e+003		
9.687970e+002	2.129000e+004		6.911970e+002	3.740000e+003		5.351470e+002	3.415556e+003		2.916470e+002	1.846667e+003		
9.677970e+002	2.032000e+004		6.911470e+002	3.713333e+003		5.350970e+002	3.546667e+003		2.915970e+002	1.950000e+003		
9.667970e+002	1.944000e+004		6.910970e+002	3.876667e+003		5.350470e+002	3.444444e+003		2.915470e+002	1.903333e+003		
9.657970e+002	1.909000e+004		6.910470e+002	4.063333e+003		5.349970e+002	3.633333e+003		2.914970e+002	2.143333e+003		
9.647970e+002	1.965000e+004		6.909970e+002	4.030000e+003		5.349470e+002	3.780000e+003		2.914470e+002	2.186667e+003		
9.637970e+002	1.931000e+004		6.909470e+002	4.013333e+003		5.348970e+002	3.724444e+003		2.913970e+002	2.126667e+003		
9.627970e+002	1.944000e+004		6.908970e+002	3.963333e+003		5.348470e+002	3.971111e+003		2.913470e+002	2.093333e+003		
9.617970e+002	1.948000e+004		6.908470e+002	4.226667e+003		5.347970e+002	4.222222e+003		2.912970e+002	2.266667e+003		
9.607970e+002	1.935000e+004		6.907970e+002	4.290000e+003		5.347470e+002	4.228889e+003		2.912470e+002	2.216667e+003		
9.597970e+002	1.947000e+004		6.907470e+002	4.210000e+003		5.346970e+002	4.486667e+003		2.911970e+002	2.296667e+003		
9.587970e+002	1.933000e+004		6.906970e+002	4.400000e+003		5.346470e+002	4.593333e+003		2.911470e+002	2.290000e+003		
9.577970e+002	1.896000e+004		6.906470e+002	4.416667e+003		5.345970e+002	4.762222e+003		2.910970e+002	2.373333e+003		
9.567970e+002	1.898000e+004		6.905970e+002	4.513333e+003		5.345470e+002	5.026667e+003		2.910470e+002	2.593333e+003		
9.557970e+002	1.983000e+004		6.905470e+002	4.730000e+003		5.344970e+002	5.135556e+003		2.909970e+002	2.560000e+003		
9.547970e+002	1.915000e+004		6.904970e+002	4.820000e+003		5.344470e+002	5.300000e+003		2.909470e+002	2.516667e+003		
9.537970e+002	1.904000e+004		6.904470e+002	5.010000e+003		5.343970e+002	5.480000e+003		2.908970e+002	2.730000e+003		
9.527970e+002	1.879000e+004		6.903970e+002	5.296667e+003		5.343470e+002	5.762222e+003		2.908470e+002	2.750000e+003		
9.517970e+002	1.878000e+004		6.903470e+002	5.336667e+003		5.342970e+002	5.951111e+003		2.907970e+002	2.980000e+003		
9.507970e+002	1.882000e+004		6.902970e+002	5.283333e+003		5.342470e+002	6.117778e+003		2.907470e+002	3.040000e+003		
9.497970e+002	1.844000e+004		6.902470e+002	5.686667e+003		5.341970e+002	6.451111e+003		2.906970e+002	3.160000e+003		
9.487970e+002	1.853000e+004		6.901970e+002	6.136667e+003		5.341470e+002	6.748889e+003		2.906470e+002	3.396667e+003		
9.477970e+002	1.876000e+004		6.901470e+002	6.093333e+003		5.340970e+002	7.133333e+003		2.905970e+002	3.516667e+003		
9.467970e+002	1.934000e+004		6.900970e+002	6.486667e+003		5.340470e+002	7.397778e+003		2.905470e+002	3.820000e+003		
9.457970e+002	1.928000e+004		6.900470e+002	6.980000e+003		5.339970e+002	7.680000e+003		2.904970e+002	3.933333e+003		
9.447970e+002	1.899000e+004		6.899970e+002	7.246667e+003		5.339470e+002	7.717778e+003		2.904470e+002	4.190000e+003		
9.437970e+002	1.925000e+004		6.899470e+002	7.516667e+003		5.338970e+002	8.184444e+003		2.903970e+002	4.673333e+003		
9.427970e+002	1.899000e+004		6.898970e+002	7.756667e+003		5.338470e+002	8.542222e+003		2.903470e+002	4.976667e+003		
9.417970e+002	1.888000e+004		6.898470e+002	8.130000e+003		5.337970e+002	8.877778e+003		2.902970e+002	5.063333e+003		
9.407970e+002	1.883000e+004		6.897970e+002	8.793333e+003		5.337470e+002	9.075556e+003		2.902470e+002	5.100000e+003		
9.397970e+002	1.821000e+004		6.897470e+002	9.323333e+003		5.336970e+002	9.304444e+003		2.901970e+002	5.490000e+003		
9.387970e+002	1.848000e+004		6.896970e+002	9.960000e+003		5.336470e+002	9.466667e+003		2.901470e+002	6.023333e+003		
9.377970e+002	1.953000e+004		6.896470e+002	1.045667e+004		5.335970e+002	9.702222e+003		2.900970e+002	6.253333e+003		
9.367970e+002	1.902000e+004		6.895970e+002	1.103000e+004		5.335470e+002	1.010667e+004		2.900470e+002	6.583333e+003		
9.357970e+002	1.912000e+004		6.895470e+002	1.166667e+004		5.334970e+002	1.048000e+004		2.899970e+002	7.070000e+003		
9.347970e+002	1.924000e+004		6.894970e+002	1.255000e+004		5.334470e+002	1.081556e+004		2.899470e+002	7.533333e+003		
9.337970e+002	1.913000e+004		6.894470e+002	1.295000e+004		5.333970e+002	1.100667e+004		2.898970e+002	7.770000e+003		
9.327970e+002	1.829000e+004		6.893970e+002	1.355333e+004		5.333470e+002	1.122667e+004		2.898470e+002	8.080000e+003		
9.317970e+002	1.935000e+004		6.893470e+002	1.428667e+004		5.332970e+002	1.151556e+004		2.897970e+002	8.563333e+003		
9.307970e+002	1.962000e+004		6.892970e+002	1.531000e+004		5.332470e+002	1.150444e+004		2.897470e+002	8.873333e+003		
9.297970e+002	1.879000e+004		6.892470e+002	1.626000e+004		5.331970e+002	1.188000e+004		2.896970e+002	9.240000e+003		
9.287970e+002	1.835000e+004		6.891970e+002	1.715333e+004		5.331470e+002	1.214444e+004		2.896470e+002	9.400000e+003		
9.277970e+002	1.894000e+004		6.891470e+002	1.836000e+004		5.330970e+002	1.251333e+004		2.895970e+002	9.700000e+003		
9.267970e+002	1.903000e+004		6.890970e+002	1.940000e+004		5.330470e+002	1.262667e+004		2.895470e+002	9.650000e+003		
9.257970e+002	1.916000e+004		6.890470e+002	1.995333e+004		5.329970e+002	1.298222e+004		2.894970e+002	9.623333e+003		
9.247970e+002	1.876000e+004		6.889970e+002	2.095000e+004		5.329470e+002	1.297556e+004		2.894470e+002	9.860000e+003		
9.237970e+002	1.909000e+004		6.889470e+002	2.202333e+004		5.328970e+002	1.326667e+004		2.893970e+002	9.816667e+003		
9.227970e+002	1.928000e+004		6.888970e+002	2.307667e+004		5.328470e+002	1.366667e+004		2.893470e+002	9.430000e+003		
9.217970e+002	1.914000e+004		6.888470e+002	2.354667e+004		5.327970e+002	1.377111e+004		2.892970e+002	9.190000e+003		
9.207970e+002	1.895000e+004		6.887970e+002	2.422667e+004		5.327470e+002	1.371111e+004		2.892470e+002	8.903333e+003		
9.197970e+002	1.859000e+004		6.887470e+002	2.480000e+004		5.326970e+002	1.382444e+004		2.891970e+002	8.440000e+003		
9.187970e+002	1.949000e+004		6.886970e+002	2.589667e+004		5.326470e+002	1.413333e+004		2.891470e+002	8.203333e+003		
9.177970e+002	1.902000e+004		6.886470e+002	2.642667e+004		5.325970e+002	1.418889e+004		2.890970e+002	7.806667e+003		
9.167970e+002	1.921000e+004		6.885970e+002	2.735000e+004		5.325470e+002	1.430889e+004		2.890470e+002	7.356667e+003		
9.157970e+002	1.890000e+004		6.885470e+002	2.709333e+004		5.324970e+002	1.462889e+004		2.889970e+002	6.896667e+003		
9.147970e+002	1.986000e+004		6.884970e+002	2.820333e+004		5.324470e+002	1.496000e+004		2.889470e+002	6.366667e+003		
9.137970e+002	1.965000e+004		6.884470e+002	2.848000e+004		5.323970e+002	1.484000e+004		2.888970e+002	5.843333e+003		
9.127970e+002	1.863000e+004		6.883970e+002	2.891667e+004		5.323470e+002	1.476000e+004		2.888470e+002	5.556667e+003		
9.117970e+002	1.909000e+004		6.883470e+002	2.897333e+004		5.322970e+002	1.519333e+004		2.887970e+002	5.120000e+003		
9.107970e+002	1.890000e+004		6.882970e+002	2.879333e+004		5.322470e+002	1.528444e+004		2.887470e+002	4.703333e+003		
9.097970e+002	1.887000e+004		6.882470e+002	2.886333e+004		5.321970e+002	1.526222e+004		2.886970e+002	4.310000e+003		
9.087970e+002	1.937000e+004		6.881970e+002	2.864333e+004		5.321470e+002	1.535111e+004		2.886470e+002	4.143333e+003		
9.077970e+002	1.901000e+004		6.881470e+002	2.826000e+004		5.320970e+002	1.553778e+004		2.885970e+002	3.850000e+003		
9.067970e+002	1.878000e+004		6.880970e+002	2.752333e+004		5.320470e+002	1.550889e+004		2.885470e+002	3.813333e+003		
9.057970e+002	1.878000e+004		6.880470e+002	2.727000e+004		5.319970e+002	1.540222e+004		2.884970e+002	3.556667e+003		
9.047970e+002	1.892000e+004		6.879970e+002	2.624000e+004		5.319470e+002	1.522444e+004		2.884470e+002	3.146667e+003		
9.037970e+002	1.900000e+004		6.879470e+002	2.576000e+004		5.318970e+002	1.517111e+004		2.883970e+002	3.216667e+003		
9.027970e+002	1.844000e+004		6.878970e+002	2.466000e+004		5.318470e+002	1.510889e+004		2.883470e+002	3.033333e+003		
9.017970e+002	1.826000e+004		6.878470e+002	2.353000e+004		5.317970e+002	1.507333e+004		2.882970e+002	2.980000e+003		
9.007970e+002	1.914000e+004		6.877970e+002	2.291000e+004		5.317470e+002	1.490667e+004		2.882470e+002	2.813333e+003		
8.997970e+002	1.913000e+004		6.877470e+002	2.169000e+004		5.316970e+002	1.448000e+004		2.881970e+002	2.680000e+003		
8.987970e+002	1.922000e+004		6.876970e+002	2.080333e+004		5.316470e+002	1.422222e+004		2.881470e+002	2.670000e+003		
8.977970e+002	1.936000e+004		6.876470e+002	1.965333e+004		5.315970e+002	1.390222e+004		2.880970e+002	2.640000e+003		
8.967970e+002	1.884000e+004		6.875970e+002	1.811667e+004		5.315470e+002	1.333333e+004		2.880470e+002	2.723333e+003		
8.957970e+002	1.950000e+004		6.875470e+002	1.721667e+004		5.314970e+002	1.290889e+004		2.879970e+002	2.566667e+003		
8.947970e+002	1.857000e+004		6.874970e+002	1.618667e+004		5.314470e+002	1.241778e+004		2.879470e+002	2.450000e+003		
8.937970e+002	1.956000e+004		6.874470e+002	1.549667e+004		5.313970e+002	1.200222e+004		2.878970e+002	2.630000e+003		
8.927970e+002	1.956000e+004		6.873970e+002	1.414000e+004		5.313470e+002	1.168889e+004		2.878470e+002	2.526667e+003		
8.917970e+002	1.926000e+004		6.873470e+002	1.325000e+004		5.312970e+002	1.118222e+004		2.877970e+002	2.553333e+003		
8.907970e+002	1.930000e+004		6.872970e+002	1.205333e+004		5.312470e+002	1.078667e+004		2.877470e+002	2.646667e+003		
8.897970e+002	1.914000e+004		6.872470e+002	1.132000e+004		5.311970e+002	9.975556e+003		2.876970e+002	2.723333e+003		
